Announce Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,Announce_Date_DT,status,ticker,T_minus_3_Date,T_minus_3_Price,T_plus_3_Date,T_plus_3_Price,Percent_Return
2020-09-10,2019,NOG,Northern Oil and Gas Inc,Non operated interests/Dealware,,,,Completed,218113.1242,472.401,863.4427,Neutral,Brown,2020-09-10,Success,NOG,2020-09-04,5.38,2020-09-14,4.93,-8.2
2020-09-02,2019,OVV,Ovintiv Inc,Partitioned Duvernay Position,PetroChina International Canada Trading Ltd,,,Completed,5956212.0,6726.0,817.409,Neutral,Brown,2020-09-02,Success,OVV,2020-08-28,10.26,2020-09-08,8.41,-18.0
2020-08-25,2019,SOL,Emeren Group Ltd,Solar projects & accounts receivable/US,,3.8,,Completed,21994.748301000003,119.117,184.6483,Green,Brown,2020-08-25,Success,SOL,2020-08-21,1.98,2020-08-28,2.21,11.62
2020-08-18,2019,AEP,American Electric Power Co Inc,Desert Sky & Trent Mesa wind facilities,Invenergy Renewables LLC,,,Completed,32656881.96,15561.4,3035.829,Green,Brown,2020-08-18,Success,AEP,2020-08-14,70.24,2020-08-21,66.96,-4.67
2020-08-17,2019,D,Dominion Energy Inc,62.5 MW Madison Solar generating facility/Virginia,Cypress Creek Renewables LLC,,,Completed,25578454.269471463,14401.0,2673.0816,Green,Brown,2020-08-17,Success,D,2020-08-13,64.62,2020-08-20,63.31,-2.03
2020-08-06,2019,CMS,CMS Energy Corp,525 MW Aviator Wind project,Ares Management Corp,,,Completed,13509175.08,6624.0,996.5396,Green,Brown,2020-08-06,Success,CMS,2020-07-31,55.58,2020-08-10,54.95,-1.13
2020-07-30,2019,CMS,CMS Energy Corp,Aviator Wind Energy Project,Ares Management LLC,,,Completed,13509175.08,6624.0,996.5396,Green,Brown,2020-07-30,Success,CMS,2020-07-24,55.02,2020-08-03,54.53,-0.88
2020-07-27,2019,CNX,CNX Resources Corp,CNX Midstream Partners LP,,323.69,2.88,Completed,600510.1579,1602.446,374.746,Brown,Brown,2020-07-27,Success,CNX,2020-07-23,9.48,2020-07-30,9.34,-1.48
2020-07-24,2019,NRG,NRG Energy Inc,Direct Energy LP,Centrica PLC,3625.0,,Completed,21083619.32,9821.0,6792.4745,Brown,Brown,2020-07-24,Success,NRG,2020-07-20,28.6,2020-07-27,28.88,0.96
2020-07-23,2019,COP,ConocoPhillips,Monetary acreage,Kelt Exploration Ltd,390.0,,Completed,9752666.384,32567.0,332.2106,Neutral,Brown,2020-07-23,Success,COP,2020-07-17,33.84,2020-07-27,33.68,-0.48
2020-07-21,2019,ORA,Ormat Technologies Inc,Pomona Energy storage facility/Los Angeles,AltaGas Ltd,47.0,,Completed,380838.1505,746.044,256.4417,Brown,Brown,2020-07-21,Success,ORA,2020-07-17,61.14,2020-07-24,60.58,-0.92
2020-07-20,2019,CVX,Chevron Corp,Noble Energy Inc,,12680.6,,Completed,30076970.71,139865.0,478.9338,Neutral,Brown,2020-07-20,Success,CVX,2020-07-16,71.83,2020-07-23,73.98,3.0
2020-07-20,2019,WEC,WEC Energy Group Inc,260.9-MW Blooming Grove Wind Energy Center,Invenergy LLC,,,Completed,22141602.72,7523.1,4866.8609,Green,Brown,2020-07-20,Success,WEC,2020-07-16,75.13,2020-07-23,80.29,6.87
2020-07-07,2019,RUN,Sunrun Inc,Vivint Solar Inc,,2865.31,,Completed,25437.109,858.578,43.6616,Green,Brown,2020-07-07,Success,RUN,2020-07-02,20.0,2020-07-10,28.89,44.43
2020-06-04,2019,SMHI,SEACOR Marine Holdings Inc,SEACOSCO Offshore LLC,COSCO SHIPPING Holdings Co Ltd,3.63,,Completed,3465.727892,174.453,19.8663,Neutral,Green,2020-06-04,Success,SMHI,2020-05-29,1.55,2020-06-08,4.79,209.03
2020-05-18,2019,FTK,Flotek Industries Inc,JP3 Measurement LLC,,34.47,,Completed,1501.084826,119.353,12.5769,Brown,Green,2020-05-18,Success,FTK,2020-05-14,4.38,2020-05-21,6.0,36.99
2020-05-07,2019,PLUG,Plug Power Inc,"Giner Elx Inc,United Hydrogen Group Inc",,,,Completed,7545.153858,229.975,44.3565,Green,Brown,2020-05-07,Success,PLUG,2020-05-01,3.92,2020-05-11,4.31,9.95
2020-05-06,2019,WTTR,Select Water Solutions Inc,Well chemical services business,Baker Hughes Co,10.0,,Completed,85472.04815,1291.589,93.8009,Neutral,Brown,2020-05-06,Success,WTTR,2020-05-01,4.18,2020-05-11,4.9,17.26
2020-05-03,2019,BX,Blackstone Inc,Aypa Power LLC,,,,Completed,39166.06872,7338.27,5.3372,Green,Green,2020-05-03,Success,BX,2020-04-29,45.46,2020-05-06,43.32,-4.7
2020-03-12,2019,ALE,ALLETE Inc,300 MW Caddo Wind Project,Greenlight Energy Resources Inc,,,Completed,4591359.202,1240.5,8639.0694,Green,Brown,2020-03-12,Success,ALE,2020-03-06,61.31,2020-03-16,44.47,-27.46
2020-03-04,2019,BX,Blackstone Inc,NRStor C&I Inc,"Lake Bridge Capital Inc,Fengate Capital Management Ltd (Fund: LPF Equities Fund)",,,Completed,39166.06872,7338.27,5.3372,Neutral,Green,2020-03-04,Success,BX,2020-02-28,45.22,2020-03-09,39.46,-12.74
2020-02-11,2019,D,Dominion Energy Inc,Atlantic Coast Pipeline LLC,Southern Co Gas,175.0,,Completed,25578454.269471463,14401.0,2673.0816,Brown,Brown,2020-02-11,Success,D,2020-02-07,67.61,2020-02-14,69.72,3.12
2020-02-11,2019,D,Dominion Energy Inc,Pivotal Lng Inc,,,,Completed,25578454.269471463,14401.0,2673.0816,Brown,Brown,2020-02-11,Success,D,2020-02-07,67.61,2020-02-14,69.72,3.12
2020-01-24,2019,VTOL,Bristow Group Inc,Bristow Group Inc/old,,,,Completed,6351.986788,226.059,29.1695,Neutral,Brown,2020-01-24,Success,VTOL,2020-01-17,17.12,2020-01-27,20.38,19.04
2019-12-19,2018,CHX,ChampionX Corp,ChampionX Holding Inc,Ecolab Inc,492.0,,Completed,16364.41827,1218.156,13.4338,Brown,Green,2019-12-19,Success,CHX,2019-12-13,27.9,2019-12-23,32.51,16.53
2019-11-05,2018,UBS,UBS Group AG,Phoenix Wind Repower,,,,Completed,1479.949096,40206.0,0.0368,Green,Green,2019-11-05,Success,UBS,2019-11-01,10.15,2019-11-08,10.53,3.76
2019-10-25,2018,D,Dominion Energy Inc,Solar Generating Project,First Solar Inc,,,Completed,20896503.62450793,11199.0,2673.0816,Green,Brown,2019-10-25,Success,D,2019-10-21,64.97,2019-10-28,64.11,-1.32
2019-10-21,2018,VTOL,Bristow Group Inc,Aero Design Ltd,,,,Completed,6466.181061,221.676,29.1695,Neutral,Brown,2019-10-21,Success,VTOL,2019-10-17,20.52,2019-10-24,21.04,2.53
2019-10-18,2018,DTE,DTE Energy Co,Gathering system & pipeline Haynesville/Louisiana,"Indigo Natural Resources LLC,Momentum Midstream LLC",2360.0,,Completed,24853259.0,14212.0,1907.4766,Brown,Brown,2019-10-18,Success,DTE,2019-10-14,90.52,2019-10-21,91.29,0.85
2019-10-08,2018,SHEL,Shell PLC,Hudson Energy Supply UK Ltd,Just Energy Group Inc,1.83,,Completed,35308345.34,388379.0,271.7385,Brown,Brown,2019-10-08,Success,SHEL,2019-10-04,45.94,2019-10-11,46.38,0.96
2019-10-02,2018,VTOL,Bristow Group Inc,Simplex Aerospace Corp,,,,Completed,6466.181061,221.676,29.1695,Neutral,Brown,2019-10-02,Success,VTOL,2019-09-27,20.86,2019-10-07,19.38,-7.09
2019-10-01,2018,NVAX,NOV Inc,Denali Inc,Patriarch Partners LLC,,,Completed,502.4221184,34.288,22.11,Brown,Green,2019-10-01,Success,NVAX,2019-09-27,5.64,2019-10-04,5.0,-11.35
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Meade Pipeline Co LLC,Coterra Energy Inc,1370.0,,Completed,27777.64103,771.0,5.287,Brown,Green,2019-09-30,Success,XIFR,2019-09-26,37.24,2019-10-03,37.12,-0.31
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Central Penn Pipeline,AltaGas Ltd,657.02,,Completed,27777.64103,771.0,5.287,Neutral,Green,2019-09-30,Success,XIFR,2019-09-26,37.24,2019-10-03,37.12,-0.31
2019-09-26,2018,NGL,NGL Energy Partners LP,Hillstone Environmental Partners LLC,Golden Gate Capital LP,642.5,,Completed,15.83623286,16907.296,0.0011,Neutral,Green,2019-09-26,Success,NGL,2019-09-20,11.58,2019-09-30,11.49,-0.78
2019-09-26,2018,D,Dominion Energy Inc,"15 MW Myrtle Solar project,80 MW Greensville Solar facility",Macquarie Group Ltd,,,Completed,20896503.62450793,11199.0,2673.0816,Green,Brown,2019-09-26,Success,D,2019-09-20,63.72,2019-09-30,63.88,0.25
2019-09-12,2018,DUK,Duke Energy Corp,Solar project/Texas,Canadian Solar Inc,,,Completed,96560349.13,24521.0,5571.7764,Green,Brown,2019-09-12,Success,DUK,2019-09-06,75.01,2019-09-16,74.49,-0.68
2019-09-06,2018,KMI,Kinder Morgan Inc,Certain Assets,Southcross Energy Partners LLC,76.0,,Completed,1722845.012,14144.0,169.5854,Neutral,Brown,2019-09-06,Success,KMI,2019-08-30,14.42,2019-09-09,14.52,0.69
2019-09-03,2018,AMT,American Tower Corp,Portfolio of wireless communications,Grain Management LLC,,,Completed,619256.0,7440.1,83.2322,Neutral,Brown,2019-09-03,Success,AMT,2019-08-30,200.16,2019-09-06,202.25,1.04
2019-08-20,2018,VST,Vistra Corp,Ambit Energy Holdings LLC,,475.0,,Completed,104042108.8,9144.0,10124.5707,Brown,Brown,2019-08-20,Success,VST,2019-08-16,20.54,2019-08-23,20.8,1.22
2019-07-31,2018,RUN,Sunrun Inc,Specified customer pipeline & assembled workforce,Omni Energy LLC,2.7,,Completed,33181.9773,759.981,43.6616,Neutral,Brown,2019-07-31,Success,RUN,2019-07-26,18.77,2019-08-05,18.38,-2.08
2019-07-24,2018,TTE,TotalEnergies SE,Mide Technology Corp,,,,Completed,40709232.89,184106.0,262.2683,Neutral,Brown,2019-07-24,Success,TTE,2019-07-19,38.44,2019-07-29,37.86,-1.52
2019-07-24,2018,AEP,American Electric Power Co Inc,Santa Rita East Wind Project,Invenergy Renewables LLC,,,Completed,38010092.99,16195.7,3035.829,Green,Brown,2019-07-24,Success,AEP,2019-07-19,73.51,2019-07-29,73.07,-0.6
2019-06-28,2018,CMI,Cummins Inc,Hydrogenics Corp,,263.28,,Completed,305969.701,23771.0,12.8716,Green,Green,2019-06-28,Success,CMI,2019-06-24,146.41,2019-07-01,148.73,1.59
2019-06-24,2018,AROC,Archrock Inc,Elite Compression Services LLC,JDH Capital LLC,406.54,,Completed,15828.48008,904.441,18.1255,Brown,Green,2019-06-24,Success,AROC,2019-06-20,6.84,2019-06-27,7.22,5.55
2019-06-17,2018,VATE,INNOVATE Corp,Ampcng LLC,,41.0,,Completed,34472.78111,1976.7,17.4396,Green,Green,2019-06-17,Success,VATE,2019-06-13,-7.06,2019-06-20,-6.86,
2019-06-17,2018,TTE,TotalEnergies SE,Go Electric Inc,,,,Completed,40709232.89,184106.0,262.2683,Green,Brown,2019-06-17,Success,TTE,2019-06-13,37.26,2019-06-20,38.76,4.01
2019-06-11,2018,PBF,PBF Energy Inc,Martinez refinery,Shell PLC,1200.0,,Completed,7313100.587,27186.1,269.0015,Brown,Brown,2019-06-11,Success,PBF,2019-06-07,22.51,2019-06-14,21.69,-3.63
2019-06-11,2018,PLUG,Plug Power Inc,EnergyOr Technologies Inc,,,,Completed,5775.311039,174.215,44.3565,Green,Brown,2019-06-11,Success,PLUG,2019-06-07,2.55,2019-06-14,2.55,0.0
2019-06-10,2018,CRK,Comstock Resources Inc,Covey Park Energy LLC,"Denham Capital Management LP (Fund: DCPF VI Oil and Gas Co-Investment Fund LP),Covey Park Holdings LLC",1947.28,,Completed,161084.5295,390.251,478.3784,Brown,Brown,2019-06-10,Success,CRK,2019-06-06,4.21,2019-06-13,4.94,17.34
2019-06-03,2018,TTE,TotalEnergies SE,Toshiba America LNG Corp,Toshiba Corp,15.0,,Completed,40709232.89,184106.0,262.2683,Brown,Brown,2019-06-03,Success,TTE,2019-05-30,36.2,2019-06-06,37.13,2.56
2019-05-30,2018,DUK,Duke Energy Corp,Palmer Solar project,Juwi Inc,,,Completed,96560349.13,24521.0,5571.7764,Green,Brown,2019-05-30,Success,DUK,2019-05-24,70.29,2019-06-03,68.08,-3.14
2019-05-30,2018,DUK,Duke Energy Corp,150-MW solar project/California,Clearway Energy Group LLC,,,Completed,96560349.13,24521.0,5571.7764,Green,Brown,2019-05-30,Success,DUK,2019-05-24,70.29,2019-06-03,68.08,-3.14
2019-05-22,2018,NRG,NRG Energy Inc,Retail energy business/Stream Energy Inc,Stream Energy Inc,300.0,,Completed,24788985.37,9478.0,6792.4745,Brown,Brown,2019-05-22,Success,NRG,2019-05-17,29.9,2019-05-28,29.43,-1.57
2019-05-22,2018,OGE,OGE Energy Corp,AES Shady Point plant/Oklahoma,,,,Completed,14129997.23,2270.3,6724.6666,Brown,Brown,2019-05-22,Success,OGE,2019-05-17,32.62,2019-05-28,32.68,0.19
2019-05-17,2018,DUK,Duke Energy Corp,100MW Lapetus Solar Energy Project,7x Energy Inc,,,Completed,96560349.13,24521.0,5571.7764,Green,Brown,2019-05-17,Success,DUK,2019-05-13,68.94,2019-05-20,68.83,-0.17
2019-05-16,2018,CSIQ,Canadian Solar Inc,100-MW solar farm,Goldman Sachs Group Inc/The,,,Completed,159679.6537,3744.512,42.6436,Green,Brown,2019-05-16,Success,CSIQ,2019-05-10,19.12,2019-05-20,17.44,-8.79
2019-05-14,2018,NGL,NGL Energy Partners LP,Mesquite Disposals Unlimited LLC,Mesquite SWD Inc,892.5,,Completed,15.83623286,16907.296,0.0011,Brown,Green,2019-05-14,Success,NGL,2019-05-10,11.1,2019-05-17,11.88,7.02
2019-05-09,2018,OXY,Occidental Petroleum Corp,Anadarko Petroleum Corp,,55162.46,8.05,Completed,10369999.94,17824.0,743.488,Brown,Brown,2019-05-09,Success,OXY,2019-05-03,50.95,2019-05-13,47.63,-6.52
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,Marathon Petroleum Corp,10178.07,10.59,Completed,5300000.0,7005.0,87.7545,Brown,Brown,2019-05-08,Success,MPLX,2019-05-03,17.43,2019-05-13,16.92,-2.93
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,,3288.99,7.26,Completed,5300000.0,7005.0,87.7545,Brown,Brown,2019-05-08,Success,MPLX,2019-05-03,17.43,2019-05-13,16.92,-2.93
2019-05-06,2018,TTE,TotalEnergies SE,Algeria Ghana Mozambique & South Africa assets/Anadarko Petroleum Corp,Occidental Petroleum Corp,8800.0,,Completed,40709232.89,184106.0,262.2683,Brown,Brown,2019-05-06,Success,TTE,2019-05-02,38.34,2019-05-09,36.74,-4.17
2019-05-06,2018,AMPY,Amplify Energy Corp,Amplify Energy Corp/TX,,484.75,5.09,Completed,113197.8642,340.144,332.7939,Brown,Brown,2019-05-06,Success,AMPY,2019-05-02,10.68,2019-05-09,8.68,-18.72
2019-05-01,2018,ULBI,Ultralife Corp,Southwest Electronic Energy Corp,,,,Completed,3475.373149,87.19,39.8598,Neutral,Brown,2019-05-01,Success,ULBI,2019-04-26,11.55,2019-05-06,9.06,-21.56
2019-04-29,2018,GNRC,Generac Holdings Inc,Pika Energy Inc,"Clean Energy Venture Management LLC,CEI Ventures Inc (Fund: Coastal Ventures IV LP)",49.1,,Completed,63554.43946,2023.464,31.4087,Green,Brown,2019-04-29,Success,GNRC,2019-04-25,54.78,2019-05-02,57.5,4.97
2019-04-29,2018,HLX,Helix Energy Solutions Group Inc,Hampton Inn & Suites Mystic,Hilton Worldwide Holdings Inc,,,Completed,18016.2625,739.818,24.3523,Neutral,Green,2019-04-29,Success,HLX,2019-04-25,7.66,2019-05-02,7.67,0.13
2019-04-23,2018,MUR,Murphy Oil Corp,Deep Water Gulf of Mexico oil assets,"LLOG Exploration Offshore LLC,Llog Bluewater Holdings LLC",1375.0,,Completed,1347884.951,1764.498,895.7834,Brown,Brown,2019-04-23,Success,MUR,2019-04-18,22.44,2019-04-26,22.68,1.06
2019-04-22,2018,NOG,Northern Oil and Gas Inc,Williston Basin properties/Valorem Energy LLC,Valorem Energy LLC,295.0,,Completed,229013.7782,678.9245,863.4427,Green,Brown,2019-04-22,Success,NOG,2019-04-18,23.0,2019-04-25,24.67,7.28
2019-04-11,2018,REI,Ring Energy Inc,Northwest shelf assets/Texas,Wishbone Energy Partners LLC,275.86,,Completed,49559.58721,108.9117,479.2399,Brown,Brown,2019-04-11,Success,REI,2019-04-05,5.81,2019-04-15,5.37,-7.57
2019-03-11,2018,WM,Waste Management Inc,PetroWaste Environmental LP,Tailwater Capital LLC,,,Completed,16272145.03,14914.0,1091.0651,Brown,Brown,2019-03-11,Success,WM,2019-03-07,90.22,2019-03-14,91.54,1.46
2019-03-01,2018,WTTR,Select Water Solutions Inc,Gregory Rockhouse Ranch Inc,,59.6,,Completed,125942.8234,1528.93,93.8009,Neutral,Brown,2019-03-01,Success,WTTR,2019-02-25,9.02,2019-03-04,9.89,9.67
2019-03-01,2018,WTTR,Select Water Solutions Inc,Pro-Well Testing & Wireline Inc,,12.4,,Completed,125942.8234,1528.93,93.8009,Neutral,Brown,2019-03-01,Success,WTTR,2019-02-25,9.02,2019-03-04,9.89,9.67
2019-03-01,2018,WTTR,Select Water Solutions Inc,Resource Water Transfer Services LP,,9.0,,Completed,125942.8234,1528.93,93.8009,Neutral,Brown,2019-03-01,Success,WTTR,2019-02-25,9.02,2019-03-04,9.89,9.67
2019-02-26,2018,REI,Ring Energy Inc,North central basin platform assets/Texas,Wishbone Energy Partners LLC,291.26,,Completed,49559.58721,108.9117,479.2399,Brown,Brown,2019-02-26,Success,REI,2019-02-22,6.21,2019-03-01,6.33,1.93
2019-02-12,2018,AEP,American Electric Power Co Inc,AEP Wind Holdings LLC,Sempra,894.0,,Completed,38010092.99,16195.7,3035.829,Green,Brown,2019-02-12,Success,AEP,2019-02-08,64.64,2019-02-15,64.03,-0.94
2019-02-07,2018,VST,Vistra Corp,Crius Energy Trust,,494.95,7.32,Completed,104042108.8,9144.0,10124.5707,Neutral,Brown,2019-02-07,Success,VST,2019-02-01,21.52,2019-02-11,22.42,4.15
2019-01-30,2018,CVX,Chevron Corp,"Pasadena Refining System Inc,Prsi Trading LLC",Petrobras America Inc,350.0,,Completed,33080349.48,158902.0,478.9338,Brown,Brown,2019-01-30,Success,CVX,2019-01-25,86.16,2019-02-04,91.12,5.76
2019-01-30,2018,NGL,NGL Energy Partners LP,Wholesale propane business,DCP Midstream LP,,,Completed,15.83623286,16907.296,0.0011,Neutral,Green,2019-01-30,Success,NGL,2019-01-25,8.75,2019-02-04,8.86,1.29
2019-01-21,2018,HLX,Helix Energy Solutions Group Inc,Lease in GOM,Marathon Oil Corp,,,Completed,18016.2625,739.818,24.3523,Brown,Green,2019-01-21,Success,HLX,2019-01-17,6.89,2019-01-24,6.91,0.29
2019-01-18,2018,CVI,CVR Energy Inc,CVR Refining LP,,300.97,2.71,Completed,2336579.177,7124.0,327.987,Neutral,Brown,2019-01-18,Success,CVI,2019-01-14,20.86,2019-01-22,22.08,5.82
2019-01-18,2018,SUN,Sunoco LP,"wholesale fuel distribution business/Schmitt Sales Inc,Convenience stores/Speedway LLC","Marathon Petroleum Corp,Schmitt Sales Inc",50.0,,Completed,18978.988,16994.0,5.8905,Neutral,Green,2019-01-18,Success,SUN,2019-01-14,16.75,2019-01-22,16.98,1.39
2019-01-16,2018,AMRC,Ameresco Inc,Maximum Solar LLC,,,,Completed,21124.05526,787.138,23.7158,Green,Green,2019-01-16,Success,AMRC,2019-01-11,15.25,2019-01-22,14.41,-5.51
2019-01-15,2018,CE,Celanese Corp,Synthesis gas production unit,Linde PLC,,,Completed,907971.5457,7155.0,126.9003,Brown,Brown,2019-01-15,Success,CE,2019-01-11,82.98,2019-01-18,85.66,3.22
2019-01-11,2018,ADM,Archer-Daniels-Midland Co,Florida Chemical Co Inc,Flotek Industries Inc,175.0,,Completed,7239751.969,64341.0,112.5216,Brown,Brown,2019-01-11,Success,ADM,2019-01-07,35.02,2019-01-14,35.79,2.22
2018-12-21,2017,ARES,Ares Management Corp,3 Operating utility-scale wind facilities/Texas,BP PLC,,,Completed,745.7520766,1674.707,0.4453,Green,Green,2018-12-21,Success,ARES,2018-12-17,16.94,2018-12-24,13.58,-19.82
2018-12-20,2017,OGE,OGE Energy Corp,"Shady Power Plant / OK,Oklahome Cogeneration Facility / OK","AES Corp/The,Oklahoma Cogeneration LLC",53.0,,Completed,15205143.73,2261.1,6724.6666,Brown,Brown,2018-12-20,Success,OGE,2018-12-14,31.54,2018-12-24,28.98,-8.13
2018-12-20,2017,REI,Ring Energy Inc,Certain Assets,Carlyle Group Inc/The,17.38,,Completed,31907.69796,66.5798,479.2399,Neutral,Brown,2018-12-20,Success,REI,2018-12-14,5.47,2018-12-24,4.17,-23.77
2018-12-19,2017,TDY,Teledyne Technologies Inc,Scientific Imaging businesses/Roper,Roper Technologies Inc,225.0,,Completed,61951.72531,2149.9,22.9341,Neutral,Green,2018-12-19,Success,TDY,2018-12-14,205.31,2018-12-24,191.22,-6.86
2018-12-19,2017,CPK,Chesapeake Utilities Corp,Marlin Gas Transport Inc,,,,Completed,226696.7985,617.583,199.8142,Brown,Brown,2018-12-19,Success,CPK,2018-12-14,83.02,2018-12-24,70.38,-15.22
2018-12-18,2017,CPK,Chesapeake Utilities Corp,Propane operating assets/RF Ohl Fuel Oil Inc,RF Ohl Fuel Oil Inc,,,Completed,226696.7985,617.583,199.8142,Brown,Brown,2018-12-18,Success,CPK,2018-12-14,83.02,2018-12-21,73.99,-10.88
2018-12-17,2017,VVV,Valvoline Inc,Valvoline Instant Oil Change service centers/Southern California,,,,Completed,10140.3066,2084.0,4.8658,Brown,Green,2018-12-17,Success,VVV,2018-12-13,18.35,2018-12-20,17.26,-5.96
2018-12-12,2017,SPXC,SPX Technologies Inc,Marine & obstruction lighting business/Carmanah Technologies Corp,Carmanah Technologies Corp,57.77,,Completed,30714.2735,1425.8,21.5418,Neutral,Green,2018-12-12,Success,SPXC,2018-12-07,27.02,2018-12-17,26.33,-2.55
2018-12-12,2017,KMI,Kinder Morgan Inc,Oilfield/Borden Reinecke USA,Sino GeoPhysical Co Ltd,19.57,,Completed,1707366.275,13705.0,169.5854,Brown,Brown,2018-12-12,Success,KMI,2018-12-07,11.22,2018-12-17,10.87,-3.12
2018-12-12,2017,BKH,Black Hills Corp,29MW Busch Ranch wind farm/Colorado,AltaGas Ltd,16.0,,Completed,3918307.121,1680.266,2987.477,Green,Brown,2018-12-12,Success,BKH,2018-12-07,53.52,2018-12-17,51.53,-3.71
2018-12-10,2017,ENB,Enbridge Inc,Leismer pipelines & Cheecham storage terminal,Athabasca Oil Corp,197.93,,Completed,8305905.156,44378.0,82.1969,Brown,Brown,2018-12-10,Success,ENB,2018-12-06,22.34,2018-12-13,22.31,-0.15
2018-11-30,2017,AMRC,Ameresco Inc,TerraNavigator LLC,,,,Completed,17007.8228,717.152,23.7158,Green,Green,2018-11-30,Success,AMRC,2018-11-26,14.6,2018-12-03,15.41,5.55
2018-11-27,2017,APH,Amphenol Corp,SSI Controls Technologies,SSI Technologies Inc,400.0,,Completed,66150.0,7011.3,9.4348,Neutral,Green,2018-11-27,Success,APH,2018-11-23,19.93,2018-11-30,20.62,3.48
2018-11-26,2017,D,Dominion Energy Inc,Dominion Energy Midstream Partners LP,,891.98,4.56,Completed,30334871.76,12586.0,2673.0816,Brown,Brown,2018-11-26,Success,D,2018-11-21,55.16,2018-11-29,55.46,0.55
2018-11-19,2017,NEE,NextEra Energy Inc,Trans Bay Cable LLC,SteelRiver Infrastructure Partners LP,1000.0,,Completed,39293829.13,17173.0,2805.4869,Neutral,Brown,2018-11-19,Success,NEE,2018-11-15,38.33,2018-11-23,37.93,-1.03
2018-11-15,2017,SUN,Sunoco LP,Refined Products Terminals business/American Midstream Partners LP,American Midstream Partners LP,125.0,,Completed,18366.1874,11723.0,5.8905,Brown,Green,2018-11-15,Success,SUN,2018-11-09,16.54,2018-11-19,15.53,-6.12
2018-11-13,2017,PUMP,ProPetro Holding Corp,Pressure pumping assets/Pioneer Natural Resources Co,Pioneer Natural Resources Co,398.37,,Completed,17796.83557,981.865,18.1255,Brown,Green,2018-11-13,Success,PUMP,2018-11-09,18.6,2018-11-16,18.88,1.51
2018-11-08,2017,WES,Western Midstream Partners LP,Western Midstream Operating LP,,9369.62,13.93,Completed,6916.393606,2248.356,3.0762,Brown,Green,2018-11-08,Success,WES,2018-11-02,16.62,2018-11-12,16.74,0.75
2018-11-06,2017,XEL,Xcel Energy Inc,Mankato Energy Center LLC,Southern Co/The,650.0,,Completed,47199447.36,11404.0,4677.9905,Brown,Brown,2018-11-06,Success,XEL,2018-11-02,39.25,2018-11-09,41.4,5.49
2018-11-06,2017,FANG,Diamondback Energy Inc,Northwest Martin & Northeast Andrews oil production assets/TX,"EnergyQuest II LLC,EXL Petroleum Management LLC",312.5,,Completed,576499.1116,1211.839,284.1958,Brown,Brown,2018-11-06,Success,FANG,2018-11-02,90.45,2018-11-09,90.08,-0.41
2018-11-01,2017,OVV,Ovintiv Inc,Ovintiv Exploration Inc,,2172.0,1.55,Completed,3136000.166,4443.0,817.409,Brown,Brown,2018-11-01,Success,OVV,2018-10-26,42.98,2018-11-05,37.24,-13.37
2018-10-31,2017,FANG,Diamondback Energy Inc,Ajax Resources LLC,Kelso & Co LP,,,Completed,576499.1116,1211.839,284.1958,Brown,Brown,2018-10-31,Success,FANG,2018-10-26,90.01,2018-11-05,91.77,1.96
2018-10-25,2017,PTEN,Patterson-UTI Energy Inc,Current Power Solutions Inc,,,,Completed,200653.7296,2356.684,105.9872,Neutral,Brown,2018-10-25,Success,PTEN,2018-10-19,14.18,2018-10-29,13.74,-3.09
2018-10-18,2017,SRE,Sempra,InfraREIT Inc,,1864.34,15.51,Completed,5113015.156,9640.0,610.7224,Neutral,Brown,2018-10-18,Success,SRE,2018-10-12,46.67,2018-10-22,46.91,0.51
2018-10-18,2017,VLO,Valero Energy Corp,Valero Energy Partners LP,,950.47,7.54,Completed,26831803.32,93980.0,192.4603,Brown,Brown,2018-10-18,Success,VLO,2018-10-12,82.35,2018-10-22,70.63,-14.23
2018-10-16,2017,SUN,Sunoco LP,Fuel distribution business/Brenco Marketing Corp,Brenco Marketing Corp,24.0,,Completed,18366.1874,11723.0,5.8905,Neutral,Green,2018-10-16,Success,SUN,2018-10-12,16.42,2018-10-19,16.43,0.07
2018-10-16,2017,TDY,Teledyne Technologies Inc,Certain Assets,Falcon Analytical Systems & Technologies LLC,,,Completed,61951.72531,2149.9,22.9341,Neutral,Green,2018-10-16,Success,TDY,2018-10-12,221.55,2018-10-19,223.53,0.89
2018-10-15,2017,NINE,Nine Energy Service Inc,Magnum Oil Tools International Ltd,,496.21,,Completed,18674.06464,2603.8,7.1719,Brown,Green,2018-10-15,Success,NINE,2018-10-11,33.61,2018-10-18,38.25,13.81
2018-10-11,2017,EXC,Exelon Corp,PFMG Solar LLC,Spear Point Energy LLC,,,Completed,10200734.34,33586.0,751.2325,Green,Brown,2018-10-11,Success,EXC,2018-10-05,24.91,2018-10-15,24.47,-1.78
2018-10-08,2017,FET,Forum Energy Technologies Inc,Global Heat Transfer Inc,Pelican Energy Partners LP,,,Completed,10986.90752,818.62,13.5253,Brown,Green,2018-10-08,Success,FET,2018-10-04,220.4,2018-10-11,190.2,-13.7
