institutionid,periodenddate,GHG_Emissions,Ticker
4161102,31-12-2020,17070.202,CLNE
4161102,31-12-2021,58288.988,CLNE
4161102,31-12-2022,16979.9,CLNE
4161102,31-12-2023,2192.334,CLNE
4162569,31-12-2016,69566.13199,NOG
4162569,31-12-2017,107139.069,NOG
4162569,31-12-2018,203871.608,NOG
4162569,31-12-2019,213219.248,NOG
4162569,31-12-2020,124171.659,NOG
4162569,31-12-2021,496583.764,NOG
4162569,31-12-2022,533132.213,NOG
4162569,31-12-2023,395131.089,NOG
4166271,31-12-2013,225350.1206,AR
4166271,31-12-2014,464544.9266,AR
4166271,31-12-2015,379811.0321,AR
4166271,31-12-2016,852743.6795,AR
4166271,31-12-2017,1103452.687,AR
4166271,31-12-2018,1326448.155,AR
4166271,31-12-2019,875811.886,AR
4166271,31-12-2020,398754.674,AR
4166271,31-12-2021,270698.282,AR
4166271,31-12-2022,244411.563,AR
4166271,31-12-2023,221063,AR
4167942,31-12-2016,339.4548351,NVAX
4167942,31-12-2017,471.3823367,NVAX
4167942,31-12-2018,502.4221184,NVAX
4167942,31-12-2019,263.58305,NVAX
4167942,31-12-2020,4606.829,NVAX
4167942,31-12-2021,6696.684,NVAX
4167942,31-12-2022,29535.285,NVAX
4167942,31-12-2023,11985.678,NVAX
4168882,31-12-2013,46890.5284,SM
4168882,31-12-2014,14330.0048,SM
4168882,31-12-2015,118743.4677,SM
4168882,31-12-2016,80515.7915,SM
4168882,31-12-2017,81236.8089,SM
4168882,31-12-2018,122549.0705,SM
4168882,31-12-2019,388919.4771,SM
4168882,31-12-2020,379800,SM
4168882,31-12-2021,292460,SM
4168882,31-12-2022,411060,SM
4168882,31-12-2023,522751.207,SM
4173015,31-12-2013,248124.9684,WCN
4173015,31-12-2014,260720.5189,WCN
4173015,31-12-2015,274564.8552,WCN
4173015,31-12-2016,7290304.525,WCN
4173015,31-12-2017,9252376.264,WCN
4173015,31-12-2018,5089083,WCN
4173015,31-12-2019,6006643,WCN
4173015,31-12-2020,5609964,WCN
4173015,31-12-2021,5600178,WCN
4173015,31-12-2022,4812957,WCN
4173015,31-12-2023,5237964.56,WCN
4175388,31-12-2013,28413.70337,CNP
4175388,31-12-2013,28413.70337,
4175388,31-12-2014,7675.2308,CNP
4175388,31-12-2014,7675.2308,
4175388,31-12-2015,7129.6424,CNP
4175388,31-12-2015,7129.6424,
4175388,31-12-2016,6840.1947,CNP
4175388,31-12-2016,6840.1947,
4175388,31-12-2017,7950.898,CNP
4175388,31-12-2017,7950.898,
4175388,31-12-2018,10342.23,CNP
4175388,31-12-2018,10342.23,
4175388,31-12-2019,10409.004,CNP
4175388,31-12-2019,10409.004,
4175388,31-12-2020,9000.72,CNP
4175388,31-12-2020,9000.72,
4175388,31-12-2021,1519,CNP
4175388,31-12-2021,1519,
4175388,31-12-2023,1807,CNP
4175388,31-12-2023,1807,
4181751,30-06-2013,2257847.046,WES
4181751,30-06-2014,1398079.544,WES
4181751,30-06-2015,1386783.438,WES
4181751,30-06-2016,1357284,WES
4181751,30-06-2017,1417243.689,WES
4181751,30-06-2018,1371021.467,WES
4181751,30-06-2019,883999.783,WES
4181751,30-06-2020,947000,WES
4181751,30-06-2021,869000,WES
4181751,30-06-2022,794000,WES
4181751,30-06-2023,845870,WES
4182970,31-12-2016,2279.029596,CE
4182970,31-12-2017,2906.8982,CE
4182970,31-12-2018,3079.0914,CE
4182970,31-12-2019,2813.0151,CE
4182970,31-12-2020,2601.38,CE
4182970,31-12-2021,3050.556,CE
4182970,31-12-2022,2967.945,CE
4182970,31-12-2023,2833.162,CE
4183473,31-12-2018,252410.9384,WES
4183473,31-12-2019,295108.5023,WES
4183473,31-12-2020,278891.259,WES
4183473,31-12-2021,269280.668,WES
4183473,31-12-2022,278766.1591,WES
4183473,31-12-2023,266314.4787,WES
4185803,31-12-2016,2671.767901,SR
4185803,31-12-2018,2279.114111,SR
4187964,31-12-2013,385064.0425,HNRG
4187964,31-12-2013,385064.0425,
4187964,31-12-2014,616359.0648,HNRG
4187964,31-12-2014,616359.0648,
4187964,31-12-2015,863773.0997,HNRG
4187964,31-12-2015,863773.0997,
4187964,31-12-2016,792751.1951,HNRG
4187964,31-12-2016,792751.1951,
4187964,31-12-2017,792654.9428,HNRG
4187964,31-12-2017,792654.9428,
4187964,31-12-2018,884056.4736,HNRG
4187964,31-12-2018,884056.4736,
4187964,31-12-2019,855986.7493,HNRG
4187964,31-12-2019,855986.7493,
4187964,31-12-2020,632523.98,HNRG
4187964,31-12-2020,632523.98,
4187964,31-12-2021,650443.262,HNRG
4187964,31-12-2021,650443.262,
4187964,31-12-2022,1281273.597,HNRG
4187964,31-12-2022,1281273.597,
4187964,31-12-2023,2692413.794,HNRG
4187964,31-12-2023,2692413.794,
4196632,30-06-2013,39475.032,WOR
4196632,30-06-2014,28359.0371,WOR
4196632,30-06-2015,33886.8768,WOR
4196632,30-06-2016,19096.1186,WOR
4196632,30-06-2017,11602.0258,WOR
4196632,30-06-2018,10613.9077,WOR
4196632,30-06-2019,13717.64359,WOR
4196632,30-06-2020,58713,WOR
4196632,30-06-2021,25555,WOR
4196632,30-06-2022,22238,WOR
4196632,30-06-2023,22334,WOR
4203682,31-12-2016,1600103.659,CVI
4203682,31-12-2017,2350294.95,CVI
4203682,31-12-2018,2336579.177,CVI
4203682,31-12-2019,1820884.405,CVI
4203682,31-12-2020,1352595.509,CVI
4203682,31-12-2021,3054191.418,CVI
4203682,31-12-2022,2968000,CVI
4203682,31-12-2023,1799854.627,CVI
4203999,31-12-2013,116319.2924,SU
4203999,31-12-2014,95365.74042,SU
4203999,31-12-2015,101958.7404,SU
4203999,31-12-2016,85965.039,SU
4203999,31-12-2017,85038.758,SU
4203999,31-12-2018,174860.555,SU
4203999,31-12-2019,179968.739,SU
4203999,31-12-2020,142259.559,SU
4203999,31-12-2021,141060.746,SU
4203999,31-12-2022,119737.293,SU
4203999,31-12-2023,112792,SU
4204256,31-12-2019,169.873,APO
4204256,31-12-2020,211,APO
4204256,31-12-2021,277.308,APO
4204256,31-12-2022,1502.2,APO
4204256,31-12-2023,1182,APO
4204408,31-12-2013,16045279.12,EQNR
4204408,31-12-2013,16045279.12,
4204408,31-12-2014,16378832.41,EQNR
4204408,31-12-2014,16378832.41,
4204408,31-12-2015,16333097.04,EQNR
4204408,31-12-2015,16333097.04,
4204408,31-12-2016,15438968.92,EQNR
4204408,31-12-2016,15438968.92,
4204408,31-12-2017,15427548.4,EQNR
4204408,31-12-2017,15427548.4,
4204408,31-12-2018,14979117.79,EQNR
4204408,31-12-2018,14979117.79,
4204408,31-12-2019,15701456.82,EQNR
4204408,31-12-2019,15701456.82,
4204408,31-12-2020,13317892,EQNR
4204408,31-12-2020,13317892,
4204408,31-12-2021,12075149.18,EQNR
4204408,31-12-2021,12075149.18,
4204408,31-12-2022,11434603.14,EQNR
4204408,31-12-2022,11434603.14,
4204408,31-12-2023,11449109.44,EQNR
4204408,31-12-2023,11449109.44,
4206809,31-03-2019,2088.867235,SRE
4206809,31-03-2020,2138.424,SRE
4206809,31-03-2021,2387.311,SRE
4206809,31-03-2022,2851.836,SRE
4206809,31-03-2023,403.74,SRE
4207811,30-06-2013,1733.411264,WEC
4207811,30-06-2014,39014.43435,WEC
4207811,30-06-2015,38666.32138,WEC
4207811,30-06-2016,43656.93306,WEC
4207811,30-06-2017,2130.106146,WEC
4207811,30-06-2018,608.1084778,WEC
4207811,30-06-2020,55.784,WEC
4207811,30-06-2021,41.436,WEC
4207811,30-06-2022,37.034,WEC
4207811,30-06-2023,0.027,WEC
4208319,31-12-2016,190055.6079,VTLE
4208319,31-12-2017,302408.3229,VTLE
4208319,31-12-2018,340389.541,VTLE
4208319,31-12-2019,519727,VTLE
4208319,31-12-2020,609685,VTLE
4208319,31-12-2021,708178,VTLE
4208319,31-12-2022,386367.84,VTLE
4208319,31-12-2023,254174.781,VTLE
4210592,31-12-2018,657.0071823,FF
4210592,31-12-2018,657.0071823,
4210592,31-12-2018,657.0071823,
4210592,31-12-2019,478.466832,FF
4210592,31-12-2019,478.466832,
4210592,31-12-2019,478.466832,
4210592,31-12-2020,270.745,FF
4210592,31-12-2020,270.745,
4210592,31-12-2020,270.745,
4210592,31-12-2021,495.1064373,FF
4210592,31-12-2021,495.1064373,
4210592,31-12-2021,495.1064373,
4210592,31-12-2022,488.5840891,FF
4210592,31-12-2022,488.5840891,
4210592,31-12-2022,488.5840891,
4210592,31-12-2023,260.3286473,FF
4210592,31-12-2023,260.3286473,
4210592,31-12-2023,260.3286473,
4211343,31-12-2013,27466.35049,FSLR
4211343,31-12-2014,30862.97526,FSLR
4211343,31-12-2015,34001.67464,FSLR
4211343,31-12-2016,33561.7623,FSLR
4211343,31-12-2017,35407.13327,FSLR
4211343,31-12-2018,36478.98299,FSLR
4211343,31-12-2019,26519.955,FSLR
4211343,31-12-2020,7037,FSLR
4211343,31-12-2021,8537,FSLR
4211343,31-12-2022,7690,FSLR
4211343,31-12-2023,11638,FSLR
4212051,31-12-2020,309.7583426,NEXT
4212051,31-12-2021,308.2100079,NEXT
4212051,31-12-2022,244.0803556,NEXT
4214532,25-01-2014,38576.1176,NXT
4214532,24-01-2015,48746.8998,NXT
4214532,30-01-2016,52020.7889,NXT
4214532,28-01-2017,52901.14,NXT
4214532,27-01-2018,48163.0037,NXT
4214532,26-01-2019,46910.8119,NXT
4214532,25-01-2020,45739,NXT
4214532,30-01-2021,36914,NXT
4214532,29-01-2022,42695,NXT
4214532,28-01-2023,43165,NXT
4217757,31-12-2020,277.0973158,PROP
4217757,31-12-2021,301.2594448,PROP
4217757,31-12-2022,90.47682469,PROP
4217807,31-12-2016,6398.793618,UBS
4217807,31-12-2017,1116.98,UBS
4217807,31-12-2018,1479.949096,UBS
4217807,31-12-2019,655.0942548,UBS
4217807,31-12-2020,4671.201,UBS
4217807,31-12-2021,5780.533,UBS
4217807,31-12-2022,101,UBS
4220463,31-12-2017,3010.783338,ULBI
4220463,31-12-2018,3475.373149,ULBI
4220463,31-12-2019,4231.071699,ULBI
4220463,31-12-2020,4135.837,ULBI
4220463,31-12-2021,3602.247,ULBI
4220463,31-12-2022,4665.827,ULBI
4220463,31-12-2023,5610.406,ULBI
4222802,31-12-2016,101.5962413,FTK
4222802,31-12-2016,101.5962413,
4222802,31-12-2017,101.0298779,FTK
4222802,31-12-2017,101.0298779,
4222802,31-12-2018,448.4301447,FTK
4222802,31-12-2018,448.4301447,
4222802,31-12-2019,247.742,FTK
4222802,31-12-2019,247.742,
4222802,31-12-2020,451.715,FTK
4222802,31-12-2020,451.715,
4222802,31-12-2021,751.23,FTK
4222802,31-12-2021,751.23,
4222802,31-12-2022,729.546,FTK
4222802,31-12-2022,729.546,
4222802,31-12-2023,607.5,FTK
4222802,31-12-2023,607.5,
4224613,30-06-2014,553.8544839,CNX
4224613,30-06-2015,58.72405564,CNX
4224613,30-06-2016,59.95153955,CNX
4224613,30-06-2017,181.7838062,CNX
4224613,30-06-2018,387.3383283,CNX
4235133,31-12-2016,2799.179717,STWD
4235133,31-12-2016,2799.179717,
4235133,31-12-2017,4048.767447,STWD
4235133,31-12-2017,4048.767447,
4235133,31-12-2018,5325.1664,STWD
4235133,31-12-2018,5325.1664,
4235133,31-12-2019,5187.142565,STWD
4235133,31-12-2019,5187.142565,
4235133,31-12-2020,2712.17,STWD
4235133,31-12-2020,2712.17,
4235133,31-12-2021,2106.402,STWD
4235133,31-12-2021,2106.402,
4235133,31-12-2022,6823,STWD
4235133,31-12-2022,6823,
4235133,31-12-2023,3578.11,STWD
4235133,31-12-2023,3578.11,
4245306,31-12-2018,88172.35006,AMID
4245306,31-12-2018,88172.35006,AMID
4246742,31-12-2016,22323.42344,PRIM
4246742,31-12-2017,47019.60018,PRIM
4246742,31-12-2018,32127.91363,PRIM
4246742,31-12-2019,33069.02914,PRIM
4246742,31-12-2020,35924.761,PRIM
4246742,31-12-2021,48887.926,PRIM
4246742,31-12-2022,82718.213,PRIM
4246742,31-12-2023,100546.192,PRIM
4246977,31-12-2016,161152.3491,CSIQ
4246977,31-12-2017,177693.6491,CSIQ
4246977,31-12-2018,159679.6537,CSIQ
4246977,31-12-2019,156389.9704,CSIQ
4246977,31-12-2020,180365.93,CSIQ
4246977,31-12-2021,260862.952,CSIQ
4246977,31-12-2022,400447.021,CSIQ
4246977,31-12-2023,419154.497,CSIQ
4251264,30-06-2023,287.829,RES
4259692,31-12-2013,3189.416305,CPF
4259692,31-12-2014,2519.742513,CPF
4260027,30-06-2013,944.2520704,RES
4260027,30-06-2014,1680.209624,RES
4260027,30-06-2015,2320.048385,RES
4260027,30-06-2016,2144.271074,RES
4260027,30-06-2017,2369.277855,RES
4260027,30-06-2018,2647.437267,RES
4260027,30-06-2019,1977.226,RES
4260027,30-06-2020,2062.002,RES
4260027,30-06-2021,5207,RES
4260027,31-12-2022,10404.85,RES
4260027,31-12-2023,8926,RES
4260944,31-12-2021,1687,ARRY
4260944,31-12-2022,287,ARRY
4260944,31-12-2023,375,ARRY
4270210,30-06-2020,224.996182,APD
4273213,31-12-2013,614475.0275,PPL
4273213,31-12-2014,687936.6397,PPL
4273213,31-12-2015,434599.2714,PPL
4273213,31-12-2016,379853.6637,PPL
4273213,31-12-2017,468270.7579,PPL
4273213,31-12-2018,1141328.973,PPL
4273213,31-12-2019,1707954,PPL
4273213,31-12-2020,1738407.73,PPL
4273213,31-12-2021,1827793,PPL
4273213,31-12-2022,2834288,PPL
4273213,31-12-2023,2842868,PPL
4275772,31-12-2013,2215118.205,KMI
4275772,31-12-2014,2751693.024,KMI
4275772,31-12-2015,2486982.062,KMI
4275772,31-12-2016,2375988.286,KMI
4275772,31-12-2017,1707366.275,KMI
4275772,31-12-2018,1722845.012,KMI
4275772,31-12-2019,1581186.683,KMI
4275772,31-12-2020,15600000,KMI
4275772,31-12-2021,14100000,KMI
4275772,31-12-2022,14900000,KMI
4275772,31-12-2023,14900000,KMI
4276678,31-12-2017,2094764.201,TRGP
4276678,31-12-2018,7199995.612,TRGP
4276678,31-12-2019,7499999.91,TRGP
4276678,31-12-2020,7703244.691,TRGP
4276678,31-12-2021,7006559.465,TRGP
4276678,31-12-2022,8434072.294,TRGP
4276678,31-12-2023,2165314.491,TRGP
4277586,31-12-2013,23569.79955,HLX
4277586,31-12-2013,23569.79955,
4277586,31-12-2014,33092.1219,HLX
4277586,31-12-2014,33092.1219,
4277586,31-12-2015,20695.81181,HLX
4277586,31-12-2015,20695.81181,
4277586,31-12-2016,14065.70836,HLX
4277586,31-12-2016,14065.70836,
4277586,31-12-2017,16526.67232,HLX
4277586,31-12-2017,16526.67232,
4277586,31-12-2018,18016.2625,HLX
4277586,31-12-2018,18016.2625,
4277586,31-12-2019,17727.45971,HLX
4277586,31-12-2019,17727.45971,
4277586,31-12-2020,16607.487,HLX
4277586,31-12-2020,16607.487,
4277586,31-12-2021,205000,HLX
4277586,31-12-2021,205000,
4277586,31-12-2022,226639.444,HLX
4277586,31-12-2022,226639.444,
4277586,31-12-2023,315189.933,HLX
4277586,31-12-2023,315189.933,
4279137,31-12-2016,7963.824887,RUN
4279137,31-12-2017,14985.8628,RUN
4279137,31-12-2018,33181.9773,RUN
4279137,31-12-2019,25437.109,RUN
4279137,31-12-2020,34087.136,RUN
4279137,31-12-2021,25906.669,RUN
4279137,31-12-2022,62000,RUN
4279137,31-12-2023,59000,RUN
4279207,31-12-2013,298618.8892,CHRD
4279207,31-12-2014,339428.8055,CHRD
4279207,31-12-2015,179568.8143,CHRD
4279207,31-12-2016,278103.3088,CHRD
4279207,31-12-2017,539437.0552,CHRD
4279207,31-12-2018,885224.89,CHRD
4279207,31-12-2019,648962.1664,CHRD
4279207,31-12-2020,537377.29,CHRD
4279207,31-12-2021,1457753.145,CHRD
4279207,31-12-2022,1589228.138,CHRD
4281626,30-09-2016,205806.3687,SPB
4281626,30-09-2017,202075.0933,SPB
4281626,30-09-2018,145338.6286,SPB
4281626,30-09-2019,168678.1963,SPB
4281626,30-09-2020,30472.812,SPB
4281626,30-09-2021,34400.197,SPB
4281626,30-09-2022,32317.73,SPB
4281752,31-12-2017,36847.09879,EGY
4281752,31-12-2018,107083,EGY
4281752,31-12-2019,99212,EGY
4281752,31-12-2020,121742.337,EGY
4281752,31-12-2021,107795.816,EGY
4281752,31-12-2022,310806,EGY
4287398,31-12-2013,4181.856928,GIB
4287398,31-12-2014,4462.452808,GIB
4287398,31-12-2015,3684.785184,GIB
4287398,31-12-2016,3489.485168,GIB
4287398,26-11-2017,3570.904522,GIB
4287398,31-12-2018,3735.938589,GIB
4287398,31-12-2019,3678.014398,GIB
4287398,31-12-2020,5637.746,GIB
4287398,31-12-2021,5714.26,GIB
4290489,31-12-2013,8759.06663,AMT
4290489,31-12-2014,10318.768,AMT
4290489,31-12-2015,12004.23581,AMT
4290489,31-12-2016,14330.15293,AMT
4290489,31-12-2017,651065.0548,AMT
4290489,31-12-2018,619256,AMT
4290489,31-12-2019,556281,AMT
4290489,31-12-2020,596969,AMT
4290489,31-12-2021,636157,AMT
4290489,31-12-2022,628716,AMT
4290489,31-12-2023,606970,AMT
4290995,31-12-2016,135209.5033,KOS
4290995,31-12-2017,337587.0576,KOS
4290995,31-12-2018,173603.5983,KOS
4290995,31-12-2019,39058,KOS
4290995,31-12-2020,42632,KOS
4290995,31-12-2021,26594.168,KOS
4290995,31-12-2022,942908.931,KOS
4290995,31-12-2023,944065.805,KOS
4291733,31-12-2016,7947.946342,FET
4291733,31-12-2017,10986.90752,FET
4291733,31-12-2018,14314.20877,FET
4291733,31-12-2019,12779.31978,FET
4291733,31-12-2020,6712.302,FET
4291733,31-12-2021,6873.139,FET
4291733,31-12-2022,8352.062,FET
4291733,31-12-2023,8276.052,FET
4292388,31-12-2016,228880.4631,BIP
4292388,31-12-2017,426787.7135,BIP
4292388,31-12-2018,382919.896,BIP
4292388,31-12-2019,550832.163,BIP
4292388,31-12-2020,700120.781,BIP
4292388,31-12-2021,2343995.453,BIP
4292388,31-12-2022,2453832.899,BIP
4292388,31-12-2023,2300000,BIP
4294555,01-12-2013,1381.0578,STEM
4294555,30-11-2014,907.1459,STEM
4294555,30-11-2015,671.1069,STEM
4294555,30-11-2016,541.8989,STEM
4294555,30-11-2017,645.9798,STEM
4294555,30-11-2018,94.0538,STEM
4294555,30-11-2019,1270,STEM
4294555,30-11-2020,1564.761,STEM
4294555,30-11-2021,1248.367,STEM
4294555,30-11-2022,140.31,STEM
4294555,30-11-2023,2604,STEM
4295886,31-12-2016,25209.01295,GTLS
4295886,31-12-2017,29272.8067,GTLS
4295886,31-12-2018,38744.90192,GTLS
4295886,31-12-2019,43255.51916,GTLS
4295886,31-12-2020,17380,GTLS
4295886,31-12-2021,20841,GTLS
4295886,31-12-2022,16817.724,GTLS
4295886,31-12-2023,27385.886,GTLS
4306680,30-06-2013,324109.334,APA
4306680,30-06-2013,324109.334,
4306680,30-06-2014,311671.6824,APA
4306680,30-06-2014,311671.6824,
4306680,30-06-2015,350922.0409,APA
4306680,30-06-2015,350922.0409,
4306680,30-06-2016,402694.7983,APA
4306680,30-06-2016,402694.7983,
4306680,30-06-2017,1228823.986,APA
4306680,30-06-2017,1228823.986,
4306680,30-06-2018,1205765.811,APA
4306680,30-06-2018,1205765.811,
4306680,30-06-2019,1228015,APA
4306680,30-06-2019,1228015,
4306680,30-06-2020,1322249,APA
4306680,30-06-2020,1322249,
4306680,30-06-2021,1430340.791,APA
4306680,30-06-2021,1430340.791,
4306680,30-06-2022,1493294.009,APA
4306680,30-06-2022,1493294.009,
4306680,30-06-2023,1477559,APA
4306680,30-06-2023,1477559,
4307022,31-12-2013,460256.0759,BN
4307022,31-12-2013,460256.0759,
4307022,31-12-2014,561353.2246,BN
4307022,31-12-2014,561353.2246,
4307022,31-12-2015,543794.2364,BN
4307022,31-12-2015,543794.2364,
4307022,31-12-2016,547480.081,BN
4307022,31-12-2016,547480.081,
4307022,31-12-2017,643597,BN
4307022,31-12-2017,643597,
4307022,31-12-2018,753461,BN
4307022,31-12-2018,753461,
4307022,31-12-2019,722122.119,BN
4307022,31-12-2019,722122.119,
4307022,31-12-2020,669594,BN
4307022,31-12-2020,669594,
4307022,31-12-2021,682684,BN
4307022,31-12-2021,682684,
4307022,31-12-2022,830923.458,BN
4307022,31-12-2022,830923.458,
4307022,31-12-2023,789000,BN
4307022,31-12-2023,789000,
4310504,30-06-2013,6583.7894,SUN
4310504,30-06-2013,6583.7894,
4310504,30-06-2013,6583.7894,
4310504,30-06-2014,7729.0508,SUN
4310504,30-06-2014,7729.0508,
4310504,30-06-2014,7729.0508,
4310504,30-06-2015,6948.0501,SUN
4310504,30-06-2015,6948.0501,
4310504,30-06-2015,6948.0501,
4310504,30-06-2016,5230.583,SUN
4310504,30-06-2016,5230.583,
4310504,30-06-2016,5230.583,
4310504,30-06-2017,7072.802,SUN
4310504,30-06-2017,7072.802,
4310504,30-06-2017,7072.802,
4310504,30-06-2018,8645.9584,SUN
4310504,30-06-2018,8645.9584,
4310504,30-06-2018,8645.9584,
4310504,30-06-2019,7982.9886,SUN
4310504,30-06-2019,7982.9886,
4310504,30-06-2019,7982.9886,
4310504,30-06-2020,4464,SUN
4310504,30-06-2020,4464,
4310504,30-06-2020,4464,
4310504,30-06-2021,2789,SUN
4310504,30-06-2021,2789,
4310504,30-06-2021,2789,
4310504,30-06-2022,1542.75,SUN
4310504,30-06-2022,1542.75,
4310504,30-06-2022,1542.75,
4310504,30-06-2023,1885,SUN
4310504,30-06-2023,1885,
4310504,30-06-2023,1885,
4313528,30-06-2014,9445.898202,MTR
4313528,30-06-2015,9358.53075,MTR
4313528,30-06-2016,9511.087939,MTR
4315228,31-12-2016,105314.837,AMPY
4315228,31-12-2017,109430.502,AMPY
4315228,31-12-2018,86119.428,AMPY
4318651,31-07-2014,2482.569938,PANW
4318651,31-07-2014,2482.569938,
4318651,31-07-2015,3891.428377,PANW
4318651,31-07-2015,3891.428377,
4318651,31-07-2016,5824.762058,PANW
4318651,31-07-2016,5824.762058,
4318651,31-07-2017,7319.661215,PANW
4318651,31-07-2017,7319.661215,
4318651,31-07-2018,9071.842489,PANW
4318651,31-07-2018,9071.842489,
4318651,31-07-2019,11544.7901,PANW
4318651,31-07-2019,11544.7901,
4318651,31-07-2020,716,PANW
4318651,31-07-2020,716,
4318651,31-07-2021,873.639,PANW
4318651,31-07-2021,873.639,
4318651,31-07-2022,1240,PANW
4318651,31-07-2022,1240,
4318651,31-07-2023,1591,PANW
4318651,31-07-2023,1591,
4324669,31-12-2013,15607356.43,SMC
4324669,31-12-2014,14239122.49,SMC
4324669,31-12-2015,13442263.13,SMC
4324669,31-12-2016,13601641.96,SMC
4324669,31-12-2017,16289852.93,SMC
4324669,31-12-2018,22006741.65,SMC
4324669,31-12-2019,24861410.44,SMC
4324669,31-12-2020,25174312.62,SMC
4324669,31-12-2021,34954632.01,SMC
4324669,31-12-2022,30996073.33,SMC
4324669,31-12-2023,21294878.7,SMC
4324933,31-12-2013,14765.0384,RBA
4324933,31-12-2014,15446.0414,RBA
4324933,31-12-2015,11059.9264,RBA
4324933,31-12-2016,12204.40815,RBA
4324933,31-12-2017,12654.15749,RBA
4324933,31-12-2018,21577.14038,RBA
4324933,31-12-2019,21580.66659,RBA
4324933,31-12-2020,21303.955,RBA
4324933,31-12-2021,32520,RBA
4324933,31-12-2022,31755,RBA
4324933,31-12-2023,120901,RBA
4333951,31-12-2014,50469.07053,SMC
4333951,31-12-2015,48397.09833,SMC
4333951,31-12-2016,51175.58177,SMC
4333951,31-12-2017,62269.7705,SMC
4333951,31-12-2018,68742.89153,SMC
4333951,31-12-2019,56199.25649,SMC
4333951,31-12-2020,44049.083,SMC
4333951,31-12-2021,425192,SMC
4333951,31-12-2022,383296,SMC
4333951,31-12-2023,537355.12,SMC
4334372,31-12-2015,84332.06001,MPLX
4334372,31-12-2016,305794.1672,MPLX
4334372,31-12-2017,434750.1091,MPLX
4334372,31-12-2018,5300000,MPLX
4334372,31-12-2019,6000000,MPLX
4334372,31-12-2020,5000000,MPLX
4334372,31-12-2021,5309198.365,MPLX
4334372,31-12-2022,5413909.981,MPLX
4334372,31-12-2023,5401376.567,MPLX
4334947,31-12-2023,1.102,NPWR
4337452,31-12-2013,57061.9771,FANG
4337452,31-12-2015,110412.3509,FANG
4337452,31-12-2016,229623.5737,FANG
4337452,31-12-2017,576499.1116,FANG
4337452,31-12-2018,887917.3526,FANG
4337452,31-12-2019,1389998.61,FANG
4337452,31-12-2020,1192732.963,FANG
4337452,31-12-2021,1253208.511,FANG
4337452,31-12-2022,1487684.799,FANG
4337452,31-12-2023,1568750.324,FANG
4337455,31-12-2013,2288.849618,WES
4337455,31-12-2014,2624.653669,WES
4337455,31-12-2015,5816.228791,WES
4337455,31-12-2016,6703.9411,WES
4337455,31-12-2017,6916.393606,WES
4337455,31-12-2018,7945.703,WES
4341020,31-07-2016,1024066.274,SOL
4341020,31-07-2017,1857912.36,SOL
4341020,31-07-2018,2379818.141,SOL
4341020,31-07-2019,2464183.113,SOL
4341020,31-07-2020,1879310.476,SOL
4341020,31-07-2021,2230291.892,SOL
4341020,31-07-2022,1011346.139,SOL
4341020,31-07-2023,33145.646,SOL
4342922,31-12-2013,5050754.924,CVE
4342922,31-12-2014,5560377.824,CVE
4342922,31-12-2015,6200697.539,CVE
4342922,31-12-2016,6490806.488,CVE
4342922,31-12-2017,8410990.303,CVE
4342922,31-12-2018,8453991.607,CVE
4342922,31-12-2019,8605805.069,CVE
4342922,31-12-2020,8690000.005,CVE
4342922,31-12-2021,17605689.73,CVE
4342922,31-12-2022,16300000,CVE
4342922,31-12-2023,8469286.411,CVE
4344712,31-12-2016,87931.42043,TMHC
4344712,31-12-2017,93281.49485,TMHC
4344712,31-12-2018,92838.43543,TMHC
4344712,31-12-2019,100083.3632,TMHC
4344712,31-12-2020,125083.954,TMHC
4344712,31-12-2021,151747.653,TMHC
4344712,31-12-2022,145515.187,TMHC
4344712,31-12-2023,117397.114,TMHC
4345748,31-12-2019,508002.1298,TALO
4345748,31-12-2020,406076,TALO
4345748,31-12-2021,1143630.466,TALO
4345748,31-12-2022,703173,TALO
4345748,31-12-2023,646960.3,TALO
4347816,31-12-2013,260819.3028,ACA
4347816,31-12-2014,230305.9948,ACA
4347816,31-12-2015,211620.7562,ACA
4347816,31-12-2016,231753.9838,ACA
4347816,31-12-2017,189320.9528,ACA
4347816,31-12-2018,84837.04758,ACA
4347816,31-12-2021,58.86237779,ACA
4348292,31-12-2020,34949.87,ORA
4348292,31-12-2021,48588.429,ORA
4348292,31-12-2022,47485.658,ORA
4348292,31-12-2023,39125.457,ORA
4348750,31-12-2016,16968.86991,AR
4348750,31-12-2017,17114.05275,AR
4348750,31-12-2018,25057.37847,AR
4348750,31-12-2019,32497.9473,AR
4348750,31-12-2020,34470.247,AR
4348750,31-12-2021,41016.938,AR
4348750,31-12-2022,33608.505,AR
4348750,31-12-2023,31846.682,AR
4349886,30-06-2022,0.106,EPM
4349886,30-06-2023,0.103,EPM
4350762,31-12-2018,34319.44217,ARIS
4350762,31-12-2019,39458.98743,ARIS
4350762,31-12-2020,40433.738,ARIS
4350762,31-12-2021,34728.991,ARIS
4350762,31-12-2022,7493.493,ARIS
4351765,31-12-2018,51425.60133,LGO
4351765,31-12-2019,12749.309,LGO
4351765,31-12-2020,78506,LGO
4351765,31-12-2021,77889.516,LGO
4351765,31-12-2022,80071.115,LGO
4351765,31-12-2023,93919.17,LGO
4351804,31-12-2019,106.1538331,NWE
4353754,30-06-2013,113996.442,RSG
4353754,30-06-2014,41851.55323,RSG
4353754,30-06-2015,37570.56113,RSG
4353754,30-06-2016,47303.35414,RSG
