Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status
2016-11-22,2015,BTE,Baytex Energy Corp,1077.54,1236120.96,1147.1652,Brown,Heavy oil assets/Peace River,Brown,,48.28,,2016-11-11,3.66,2016-12-02,4.46,21.87,Completed
2016-11-21,2015,PEG,Public Service Enterprise Group Inc,10415.0,16582138.45,1592.14,Brown,Northampton County solar energy facility/ North Carolina,Green,BayWa r.e. GmbH,12.94,,2016-11-10,29.86,2016-12-01,30.6,2.5,Completed
2016-11-18,2015,ALE,ALLETE Inc,1486.4,7939111.43,5341.1675,Brown,Water & Energy Systems Technology Inc,Neutral,,,,2016-11-07,43.55,2016-11-28,46.76,7.38,Completed
2016-11-15,2015,SM,SM Energy Co,1513.93,244725.72,161.6489,Brown,Producing properties & Undeveloped leasehold interests/Howard County,Neutral,,,,2016-11-04,28.48,2016-11-25,33.02,15.93,Completed
2016-11-04,2015,BKH,Black Hills Corp,1304.6,3953611.08,3030.5043,Brown,Peak View Wind project,Green,,109.0,,2016-10-24,44.29,2016-11-14,43.31,-2.21,Completed
2016-11-01,2015,CCI,Crown Castle Inc,3663.85,16283.72,4.4444,Green,"Unnamed Target,Fibernet Direct Florida LLC",Neutral,NextEra Energy Inc,1500.0,,2016-10-21,66.77,2016-11-11,57.86,-13.35,Completed
2016-11-01,2015,OXY,Occidental Petroleum Corp,12480.0,9278730.31,743.488,Brown,Enhanced Oil Recovery Assets/Texas,Brown,,,,2016-10-21,58.58,2016-11-11,50.99,-12.95,Completed
2016-10-31,2015,CNP,CenterPoint Energy Inc,7386.0,1454324.09,196.9028,Brown,Atmos Energy Marketing LLC,Neutral,Atmos Energy Corp,40.0,,2016-10-20,17.19,2016-11-10,17.54,2.03,Completed
2016-10-31,2015,NEE,NextEra Energy Inc,17486.0,49669111.59,2840.5074,Brown,Oncor Electric Delivery Co LLC,Neutral,Texas Energy Future Capital Holdings LLC,27.0,6.93,2016-10-20,25.12,2016-11-10,23.28,-7.31,Completed
2016-10-25,2015,EQT,EQT Corp,2125.73,549617.73,258.5549,Brown,Trans Energy Inc,Brown,,47.18,,2016-10-14,34.12,2016-11-04,32.04,-6.11,Completed
2016-10-25,2015,EQT,EQT Corp,2125.73,549617.73,258.5549,Brown,35 Marcellus wells,Brown,"Trans Energy Inc,Alpha Natural Resources Inc",,,2016-10-14,34.12,2016-11-04,32.04,-6.11,Completed
2016-10-19,2015,OII,Oceaneering International Inc,3062.75,50457.66,16.4746,Green,Blue Ocean Technologies LLC,Neutral,,30.0,,2016-10-07,27.18,2016-10-31,23.25,-14.45,Completed
2016-10-18,2015,SM,SM Energy Co,1513.93,244725.72,161.6489,Brown,35700 acres in the Midland Basin/West Texas/US,Brown,Qstar LLC,1607.27,,2016-10-07,36.43,2016-10-28,32.09,-11.92,Completed
2016-10-18,2015,CHRD,Chord Energy Corp,1160.14,179568.81,154.7814,Brown,Williston Basin assets/Texas,Brown,SM Energy Co,765.8,,2016-10-07,7.37,2016-10-28,7.48,1.41,Completed
2016-10-12,2015,SUN,Sunoco LP,18460.0,22076.12,1.1959,Green,Retail convenience store assets & wholesale fuel business,Neutral,Denny Oil Co,53.0,,2016-09-30,13.03,2016-10-24,13.18,1.14,Completed
2016-10-07,2015,SRE,Sempra,10231.0,8239048.48,805.3024,Brown,Spire Mississippi Inc,Brown,,,,2016-09-26,42.0,2016-10-17,39.88,-5.04,Completed
2016-09-26,2015,TRP,TC Energy Corp,11300.0,13100004.45,1159.2924,Brown,Columbia Pipeline Partners LP,Brown,,2155.05,3.21,2016-09-15,29.76,2016-10-06,29.93,0.57,Completed
2016-09-26,2015,DTE,DTE Energy Co,10337.0,17111595.38,1655.3735,Brown,"Stonewall Gas Gathering LLC,Appalachia Gathering system",Brown,"M3 Midstream LLC,Vega Energy Partners LLC",1300.0,,2016-09-15,59.31,2016-10-06,59.24,-0.11,Completed
2016-09-15,2015,NRG,NRG Energy Inc,14674.0,89490677.95,6098.5878,Brown,Wind and solar assets,Green,SunEdison Inc,144.0,,2016-09-02,9.92,2016-09-26,9.36,-5.68,Completed
2016-09-14,2015,PTEN,Patterson-UTI Energy Inc,1891.28,173556.55,91.7669,Brown,Warrior Rig Ltd,Neutral,,,,2016-09-02,17.12,2016-09-26,16.52,-3.55,Completed
2016-09-09,2015,TTE,TotalEnergies SE,159197.4,41752429.9,262.2683,Brown,Upstream Barnett Shale Assets,Brown,Expand Energy Corp,420.0,,2016-08-29,29.11,2016-09-19,27.97,-3.91,Completed
2016-09-07,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.8139,Brown,4.7 MW solar farms/Georgia,Green,SolAmerica Energy LLC,,,2016-08-26,56.11,2016-09-19,56.49,0.68,Completed
2016-09-06,2015,ENB,Enbridge Inc,33794.0,1799858.03,53.2597,Brown,Spectra Energy Corp,Brown,,42223.61,19.8,2016-08-26,25.28,2016-09-16,27.95,10.56,Completed
2016-09-06,2015,EOG,EOG Resources Inc,9434.42,5191570.95,550.2801,Brown,Yates Petroleum Corp,Brown,,2393.44,,2016-08-26,68.75,2016-09-16,69.35,0.88,Completed
2016-08-26,2015,CVX,Chevron Corp,122566.0,58701000.07,478.9338,Brown,SKIL businesses/North America & Europe,Neutral,Robert Bosch Stiftung GmbH,,,2016-08-15,70.96,2016-09-06,71.47,0.72,Completed
2016-08-17,2015,SHEL,Shell PLC,264960.0,71999834.78,271.7385,Brown,2 properties/Potter,Neutral,,0.65,,2016-08-05,32.7,2016-08-29,33.06,1.09,Completed
2016-08-15,2015,SHEL,Shell PLC,264960.0,71999834.78,271.7385,Brown,2 properties in Potter & Center townships,Neutral,,5.5,,2016-08-04,32.67,2016-08-25,33.02,1.09,Completed
2016-08-09,2015,EXC,Exelon Corp,29447.0,7677225.8,260.7133,Brown,James A. FitzPatrick nuclear power plant/Scriba,Brown,Entergy Corp,110.0,,2016-07-29,19.56,2016-08-19,18.19,-6.97,Completed
2016-08-08,2015,SM,SM Energy Co,1513.93,244725.72,161.6489,Brown,Rock Oil Holdings LLC,Brown,Riverstone Holdings LLC,980.0,,2016-07-28,23.98,2016-08-18,33.97,41.69,Completed
2016-08-01,2015,TSLA,Tesla Inc,4046.02,51882.65,12.8231,Green,Tesla Energy Operations Inc/DE,Green,,5319.16,,2016-07-21,14.7,2016-08-11,14.99,2.0,Completed
2016-08-01,2015,RIG,Transocean Ltd,7386.0,1041609.65,141.0249,Brown,Transocean Partners LLC,Brown,,240.96,17.91,2016-07-21,12.13,2016-08-11,10.37,-14.51,Completed
2016-08-01,2015,AR,Antero Resources Corp,2429.93,379811.03,156.3054,Brown,Non-core Southern Marcellus onshore assets/US,Neutral,Equinor ASA,96.0,,2016-07-21,26.14,2016-08-11,26.94,3.06,Completed
2016-07-27,2015,EXC,Exelon Corp,29447.0,7677225.8,260.7133,Brown,Retail electricity & natural gas business,Brown,Consolidated Edison Inc,,,2016-07-15,19.14,2016-08-08,18.94,-1.04,Completed
2016-07-26,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.8139,Brown,Intercession P11,Neutral,Southern Co/The,,,2016-07-15,59.02,2016-08-05,58.54,-0.81,Completed
2016-07-13,2015,FANG,Diamondback Energy Inc,591.6,110412.35,186.6328,Brown,Southern Delaware basin assets,Green,Luxe Energy LLC,560.0,,2016-07-01,71.5,2016-07-25,67.4,-5.73,Completed
2016-07-12,2015,VLO,Valero Energy Corp,81824.0,27368226.39,334.4768,Brown,Parkway Pipeline LLC,Neutral,Kinder Morgan Inc,,,2016-07-01,36.0,2016-07-22,34.91,-3.01,Completed
2016-07-05,2015,XIFR,XPLR Infrastructure LP,495.0,2810.2,5.6772,Green,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",Green,NextEra Energy Inc,565.0,,2016-06-24,17.98,2016-07-15,19.49,8.44,Completed
2016-06-30,2015,VRN,Veren Inc,3006.9,2760128.65,917.9316,Brown,"Flat lake resource assets,Waterflood assets",Neutral,Husky Energy Inc,185.8,,2016-06-17,12.34,2016-07-11,12.1,-1.93,Completed
2016-06-28,2015,MDU,MDU Resources Group Inc,4014.05,2205069.26,549.3375,Brown,Dakota Prairie Refining LLC,Brown,Calumet Specialty Products Partners LP,28.5,,2016-06-17,6.31,2016-07-08,6.5,2.97,Completed
2016-06-28,2015,RBA,RB Global Inc,515.88,11059.93,21.4392,Green,Sheehan Pipe Line Construction Co,Neutral,Integrated Pipeline Services Inc,,,2016-06-17,27.61,2016-07-08,29.29,6.07,Completed
2016-06-23,2015,SUN,Sunoco LP,18460.0,22076.12,1.1959,Green,Emerge's fuels business,Neutral,Emerge Energy Services LP,178.5,,2016-06-10,12.89,2016-07-05,12.67,-1.73,Completed
2016-06-20,2015,NEE,NextEra Energy Inc,17486.0,49669111.59,2840.5074,Brown,Indiantown Cogeneration LP,Brown,Calypso Energy Holdings LLC,,,2016-06-09,24.91,2016-06-30,26.2,5.18,Completed
2016-06-16,2015,BLK,BlackRock Inc,11401.0,4846.39,0.4251,Green,211-megawatt wind farm,Green,General Electric Co,,,2016-06-03,288.15,2016-06-27,256.21,-11.08,Completed
2016-06-13,2015,PWR,Quanta Services Inc,7572.44,182157.34,24.0553,Brown,TC Backhoe & Directional LP,Neutral,Enterprise Group Inc,13.23,,2016-06-02,23.21,2016-06-23,23.68,2.03,Completed
2016-06-09,2015,AR,Antero Resources Corp,2429.93,379811.03,156.3054,Brown,Portion of Marcellus Shale Property,Brown,Southwestern Energy Co,450.0,,2016-05-27,28.02,2016-06-20,28.24,0.79,Completed
2016-05-16,2015,RRC,Range Resources Corp,1713.83,287697.97,167.8688,Brown,Range Resources-Louisiana Inc,Brown,,4287.41,,2016-05-05,40.2,2016-05-26,39.43,-1.91,Completed
2016-05-02,2015,EQT,EQT Corp,2125.73,549617.73,258.5549,Brown,Statoil gas production assets,Brown,Equinor ASA,407.0,,2016-04-21,33.8,2016-05-12,35.71,5.65,Completed
2016-05-02,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.8139,Brown,6 North Carolina Solar Projects,Green,Community Energy Solar LLC,,,2016-04-21,52.51,2016-05-12,55.77,6.21,Completed
2016-05-02,2015,EXC,Exelon Corp,29447.0,7677225.8,260.7133,Brown,Integrated Demand Resources Business,Neutral,Johnson Controls Inc,,,2016-04-21,17.34,2016-05-12,18.6,7.26,Completed
2016-04-29,2015,DNOW,DNOW Inc,3010.0,71882.99,23.8814,Green,"Power Service Inc/WY,Industrial Tool & Repair Inc",Neutral,,,,2016-04-18,17.43,2016-05-09,16.92,-2.93,Completed
2016-04-27,2015,SU,Suncor Energy Inc,29208.0,9604343.93,328.8258,Brown,Syncrude Canada Ltd,Brown,Murphy Oil Corp,741.54,,2016-04-15,20.44,2016-05-09,18.74,-8.33,Completed
2016-04-15,2015,SUN,Sunoco LP,18460.0,22076.12,1.1959,Green,Convenience store portfolio,Neutral,Valentine Stores Inc,76.4,,2016-04-04,13.61,2016-04-25,15.05,10.57,Completed
2016-04-13,2015,SUN,Sunoco LP,18460.0,22076.12,1.1959,Green,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Brown,Kolkhorst Petroleum Co,,,2016-04-01,13.82,2016-04-25,15.05,8.93,Completed
2016-04-12,2015,XEL,Xcel Energy Inc,11024.0,51570167.38,4677.9905,Brown,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Green,Invenergy Wind Development North America LLC,,,2016-04-01,31.81,2016-04-22,29.62,-6.89,Completed
2016-04-06,2015,DUK,Duke Energy Corp,22371.0,109613737.1,4899.8139,Brown,Two solar projects/North Carolina,Green,ET Capital Ltd,,,2016-03-24,54.85,2016-04-18,55.3,0.82,Completed
2016-03-18,2015,MFC,Manulife Financial Corp,32815.0,377899.11,11.516,Green,475 MW Kings Mountain gas-fired generating plant,Brown,Nord-Trondelag Elektrisitetsverk FKF,,,2016-03-07,9.56,2016-03-28,9.69,1.36,Completed
2016-03-17,2015,TRP,TC Energy Corp,11300.0,13100004.45,1159.2924,Brown,Columbia Pipeline Group Inc,Neutral,,12026.25,18.0,2016-03-04,23.04,2016-03-28,23.68,2.78,Completed
2016-03-15,2015,MPLX,MPLX LP,961.0,84332.06,87.7545,Brown,Inland marine assets,Neutral,Marathon Petroleum Corp,580.81,,2016-03-04,11.91,2016-03-28,11.86,-0.41,Completed
2016-02-23,2015,EIX,Edison International,11524.0,2399999.08,208.2609,Brown,Eneractive Solutions LLC,Neutral,,,,2016-02-12,43.43,2016-03-04,47.61,9.63,Completed
2016-02-23,2015,EIX,Edison International,11524.0,2399999.08,208.2609,Brown,Delta Energy Services LLC,Neutral,,,,2016-02-12,43.43,2016-03-04,47.61,9.63,Completed
2016-02-22,2015,SU,Suncor Energy Inc,29208.0,9604343.93,328.8258,Brown,Canadian Oil Sands Ltd,Brown,,488.07,7.08,2016-02-11,15.29,2016-03-03,18.23,19.21,Completed
2016-02-03,2015,CLH,Clean Harbors Inc,3275.14,2114696.01,645.6817,Brown,Re-refinery facility/Churchill County,Brown,Vertex Energy Inc,35.0,,2016-01-22,42.28,2016-02-16,42.94,1.56,Completed
2016-02-02,2015,PEG,Public Service Enterprise Group Inc,10415.0,16582138.45,1592.14,Brown,Martin County solar energy facility/North Carolina,Green,EcoPlexus Inc,40.0,,2016-01-22,28.91,2016-02-12,30.38,5.07,Completed
2016-02-01,2015,D,Dominion Energy Inc,11683.0,30886040.39,2643.6737,Brown,Dominion Energy Questar Corp,Brown,,5965.44,9.98,2016-01-21,46.04,2016-02-11,46.52,1.05,Completed
2016-01-29,2015,CNP,CenterPoint Energy Inc,7386.0,1454324.09,196.9028,Brown,Continuum Retail Energy Services LLC,Brown,Continuum Energy LLC,77.5,,2016-01-15,12.64,2016-02-08,13.47,6.53,Completed
2016-01-27,2015,ENB,Enbridge Inc,33794.0,1799858.03,53.2597,Brown,Montney natural gas assets/CA,Brown,Murphy Oil Corp,382.68,,2016-01-15,18.57,2016-02-08,20.42,9.96,Completed
2016-01-27,2015,MUR,Murphy Oil Corp,2787.12,2496652.37,895.7834,Brown,Fossil fuel assets/Athabasca Oil Corp,Brown,Athabasca Oil Corp,345.69,,2016-01-15,12.36,2016-02-08,13.85,12.06,Completed
2016-01-20,2015,EXC,Exelon Corp,29447.0,7677225.8,260.7133,Brown,Bluestream Wind Project,Green,Sir Robert McAlpine Ltd,,,2016-01-08,14.32,2016-02-01,15.45,7.84,Completed
2016-01-11,2015,ED,Consolidated Edison Inc,12554.0,3195105.85,254.509,Brown,OCI Solar San Antonio 7 LLC,Green,OCI Holdings Co Ltd,0.19,,2015-12-31,45.97,2016-01-21,48.42,5.32,Completed
2016-01-06,2015,HON,Honeywell International Inc,38581.0,3521053.19,91.2639,Brown,UOP Russell LLC,Brown,,240.0,,2015-12-24,82.38,2016-01-19,76.62,-6.99,Completed
2016-01-05,2015,MDU,MDU Resources Group Inc,4014.05,2205069.26,549.3375,Brown,Thunder Spirit Wind Farm Phase I,Green,ALLETE Inc,200.0,,2015-12-24,4.86,2016-01-15,4.34,-10.63,Completed
2015-12-31,2014,EIX,Edison International,13413.0,2399998.43,178.9308,Brown,Altenex LLC,Neutral,,,,2015-12-18,41.62,2016-01-11,41.63,0.02,Completed
2015-12-23,2014,HE,Hawaiian Electric Industries Inc,3239.54,6072777.48,1874.579,Brown,Hamakua Energy Partners LP,Green,Ares Management Corp,84.5,,2015-12-11,21.01,2016-01-04,21.63,2.96,Completed
2015-12-21,2014,HEI,HEICO Corp,1132.31,55351235.58,48883.4212,Brown,Robertson Fuel Systems LLC,Neutral,American Securities LLC,255.0,,2015-12-10,25.35,2015-12-31,27.46,8.34,Completed
2015-12-17,2014,DNOW,DNOW Inc,4105.0,97738.83,23.8097,Green,Updike Supply Co,Neutral,,,,2015-12-04,18.2,2015-12-28,15.68,-13.85,Completed
2015-12-11,2014,EQNR,Equinor ASA,96542.38,16378832.41,169.6543,Brown,Eagle Ford basin,Brown,Repsol SA,,,2015-11-30,9.02,2015-12-21,7.87,-12.69,Completed
2015-12-07,2014,DVN,Devon Energy Corp,17632.0,5937485.92,336.7449,Brown,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin",Brown,"Felix Energy LLC,Unknown Seller",2500.0,,2015-11-25,32.35,2015-12-17,20.56,-36.45,Completed
2015-11-17,2014,ALE,ALLETE Inc,1136.8,8840069.8,7776.2753,Brown,A&W Technologies Inc,Neutral,,9.0,,2015-11-06,34.96,2015-11-27,36.04,3.09,Completed
2015-11-16,2014,SUN,Sunoco LP,10317.55,21644.0,2.0978,Green,"Sunoco LLC,Legacy Sunoco retail business/",Brown,ETP Legacy LP,2397.5,,2015-11-05,14.73,2015-11-27,15.74,6.84,Completed
2015-11-16,2014,D,Dominion Energy Inc,12436.0,31810838.45,2557.9639,Brown,80 MW Solar Facility,Green,Iberdrola SA,,,2015-11-05,46.77,2015-11-27,45.28,-3.18,Completed
2015-11-12,2014,GTE,Gran Tierra Energy Inc,559.4,144948.13,259.1145,Brown,Petroamerica Oil Corp,Brown,,85.77,,2015-10-30,24.0,2015-11-23,22.9,-4.58,Completed
2015-10-26,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,Piedmont Natural Gas Co Inc,Brown,,6536.09,13.88,2015-10-15,49.4,2015-11-05,48.04,-2.76,Completed
2015-10-22,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,Phoenix Energy Technologies Inc,Green,"Bluff Point Associates Corp,Five Peaks Capital Management",,,2015-10-09,48.58,2015-11-02,48.53,-0.11,Completed
2015-10-12,2014,USDP,USD Partners LP,36.1,1208.19,33.4698,Brown,Casper Crude to Rail LLC,Neutral,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,2015-10-01,3.62,2015-10-22,3.82,5.47,Completed
2015-10-08,2014,TRP,TC Energy Corp,10185.0,12600000.69,1237.1135,Brown,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Green,Talen Energy Corp,657.0,,2015-09-25,20.17,2015-10-19,20.97,3.94,Completed
2015-10-05,2014,SU,Suncor Energy Inc,39862.0,9526346.24,238.9831,Brown,Canadian Oil Sands Ltd,Brown,,4809.92,11.8,2015-09-24,18.59,2015-10-15,20.55,10.55,Completed
2015-10-05,2014,XIFR,XPLR Infrastructure LP,356.0,1882.15,5.287,Green,Jericho Wind Energy Center/ON,Green,NextEra Energy Resources LLC,504.0,,2015-09-24,13.93,2015-10-15,15.13,8.63,Completed
2015-10-01,2014,SUN,Sunoco LP,10317.55,21644.0,2.0978,Green,Hawaii assets of MFM Inc,Neutral,MFM Inc,,,2015-09-18,14.41,2015-10-12,14.62,1.44,Completed
2015-09-30,2014,BLK,BlackRock Inc,11081.0,6093.51,0.5499,Green,Longhorn Wind Project LLC,Green,Electricite de France SA,,,2015-09-18,242.91,2015-10-12,248.25,2.2,Completed
2015-09-18,2014,NEE,NextEra Energy Inc,17021.0,47752192.17,2805.4869,Brown,Wind Development Assets,Green,Hale Community Energy LLC,,,2015-09-04,18.59,2015-09-28,19.16,3.1,Completed
2015-09-17,2014,ED,Consolidated Edison Inc,12919.0,3155617.47,244.2617,Brown,350 MW AC Panoche Valley Solar Farm,Green,CalCEF Clean Energy Fund,,,2015-09-04,43.08,2015-09-28,46.59,8.15,Completed
2015-09-01,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,211-MW Mesquite Creek wind farm,Green,,,,2015-08-21,51.57,2015-09-11,45.95,-10.91,Completed
2015-08-25,2014,PEG,Public Service Enterprise Group Inc,10886.0,15460148.51,1420.1863,Brown,Columbia Solar Project,Green,Hanergy Thin Film Power Group Ltd,,,2015-08-14,30.5,2015-09-04,27.54,-9.71,Completed
2015-08-18,2014,SUN,Sunoco LP,10317.55,21644.0,2.0978,Green,Motor fuel distribution business,Neutral,Alta East Inc,57.0,,2015-08-07,14.37,2015-08-28,15.83,10.14,Completed
2015-08-04,2014,DNOW,DNOW Inc,4105.0,97738.83,23.8097,Green,Challenger Industries Inc/ND,Neutral,,,,2015-07-24,18.39,2015-08-14,17.19,-6.53,Completed
2015-08-03,2014,NEE,NextEra Energy Inc,17021.0,47752192.17,2805.4869,Brown,NET Midstream LLC,Neutral,,1588.0,,2015-07-23,19.9,2015-08-13,21.23,6.71,Completed
2015-07-28,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,20MW Seville I & 30MW Seville II Projects,Green,Kruger Inc,,,2015-07-17,48.92,2015-08-07,49.97,2.15,Completed
2015-07-15,2014,SUN,Sunoco LP,10317.55,21644.0,2.0978,Green,Susser Holdings Corp,Neutral,ETP Legacy LP,1940.0,12.83,2015-07-02,17.79,2015-07-27,15.38,-13.51,Completed
2015-07-15,2014,KMI,Kinder Morgan Inc,16226.0,2751693.02,169.5854,Brown,Elba Liquefaction Co LLC,Neutral,Shell PLC,200.0,,2015-07-02,22.97,2015-07-27,21.28,-7.39,Completed
2015-07-13,2014,BKH,Black Hills Corp,1393.57,3567900.98,2560.2596,Brown,Black Hills Gas Holdings LLC,Brown,"General Electric Capital Corp,Alinda Capital Partners LLC (Fund: Alinda Infrastructure Fund I LP)",,,2015-07-02,32.06,2015-07-23,28.7,-10.46,Completed
2015-07-09,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,Sumitomo Corp and Duke Energy Mesquite Creek Wind Farm,Green,Sumitomo Corp,,,2015-06-26,47.21,2015-07-20,48.72,3.2,Completed
2015-07-08,2014,SU,Suncor Energy Inc,39862.0,9526346.24,238.9831,Brown,Poplar Creek cogeneration facilities,Brown,TransAlta Corp,,,2015-06-26,19.9,2015-07-20,18.57,-6.7,Completed
2015-07-02,2014,VRN,Veren Inc,3355.12,2025040.88,603.5668,Brown,Coral Hill Energy Ltd,Brown,,205.94,,2015-06-19,16.32,2015-07-13,13.5,-17.3,Completed
2015-06-30,2014,DNOW,DNOW Inc,4105.0,97738.83,23.8097,Green,Odessa Pumps & Equipment Inc,Neutral,,,,2015-06-19,21.73,2015-07-10,19.74,-9.16,Completed
2015-06-30,2014,PEG,Public Service Enterprise Group Inc,10886.0,15460148.51,1420.1863,Brown,755 MW Keys Energy Center,Brown,Ares Management Corp,,,2015-06-19,29.13,2015-07-10,29.33,0.66,Completed
2015-06-29,2014,BLDP,Ballard Power Systems Inc,68.72,2369.34,34.4777,Brown,Ballard Unmanned Systems Inc,Green,,,,2015-06-18,2.33,2015-07-09,1.42,-39.06,Completed
2015-06-18,2014,AWK,American Water Works Co Inc,3011.0,66422.08,22.0598,Green,Keystone Clearwater Solutions LLC,Brown,Rex Energy Corp,130.0,,2015-06-05,42.12,2015-06-29,40.58,-3.66,Completed
2015-06-17,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,Stellar Energy GP Inc,Neutral,Soligent Holdings Inc,,,2015-06-05,48.44,2015-06-29,47.11,-2.75,Completed
2015-06-16,2014,EXC,Exelon Corp,27429.0,16786459.26,611.9968,Brown,Demand Response Assets,Neutral,Demand Response Partners Inc,,,2015-06-05,16.86,2015-06-26,16.2,-3.95,Completed
2015-06-08,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,Osprey Energy Center,Brown,Calpine Corp,,,2015-05-28,50.5,2015-06-18,49.57,-1.86,Completed
2015-06-04,2014,CVE,Cenovus Energy Inc,19708.0,5560377.82,282.1381,Brown,North American Terminal Operations/CA,Neutral,Chemtrade Electrochem Inc,60.12,,2015-05-22,14.63,2015-06-15,13.81,-5.64,Completed
2015-05-26,2014,VRN,Veren Inc,3355.12,2025040.88,603.5668,Brown,Legacy Oil + Gas Inc,Brown,,1180.72,11.37,2015-05-15,18.1,2015-06-05,16.42,-9.3,Completed
2015-05-12,2014,ED,Consolidated Edison Inc,12919.0,3155617.47,244.2617,Brown,6 Shovel-ready solar photovoltaic projects,Green,"SolarReserve LLC,GCL Solar Energy Inc",,,2015-05-01,42.76,2015-05-22,42.86,0.22,Completed
2015-05-06,2014,ALE,ALLETE Inc,1136.8,8840069.8,7776.2753,Brown,Armenia Mountain Wind LLC,Green,AES Corp/The,108.0,,2015-04-24,35.24,2015-05-18,33.62,-4.62,Completed
2015-05-05,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,Sabal Trail Natural Gas Pipeline,Brown,,,,2015-04-24,52.25,2015-05-15,50.64,-3.1,Completed
2015-04-28,2014,XIFR,XPLR Infrastructure LP,356.0,1882.15,5.287,Green,"Baldwin Wind LLC,Ashtabula Wind III LLC,FPL Energy Stateline II Inc,Mammoth Plains Wind Project LLC",Green,NextEra Energy Inc,,,2015-04-17,24.98,2015-05-08,26.3,5.28,Completed
2015-04-24,2014,SRE,Sempra,11035.0,6739321.79,610.7224,Brown,Black Oak Getty Wind Power Project,Green,Geronimo Energy LLC,,,2015-04-13,39.47,2015-05-04,39.43,-0.11,Completed
2015-04-16,2014,ALE,ALLETE Inc,1136.8,8840069.8,7776.2753,Brown,Chanarambie & Viking Wind Farm,Green,Electricite de France SA,47.5,,2015-04-02,35.8,2015-04-27,34.98,-2.31,Completed
2015-04-15,2014,D,Dominion Energy Inc,12436.0,31810838.45,2557.9639,Brown,20-megawatt Solar Facility,Green,Coronal Energy,,,2015-04-02,46.79,2015-04-27,47.44,1.38,Completed
2015-04-14,2014,SUN,Sunoco LP,10317.55,21644.0,2.0978,Green,7 Pico Convenience Stores,Neutral,,,,2015-04-02,19.97,2015-04-24,20.18,1.03,Completed
2015-02-19,2014,BLK,BlackRock Inc,11081.0,6093.51,0.5499,Green,Hereford project,Green,,,,2015-02-06,279.67,2015-03-02,290.47,3.86,Completed
2015-02-09,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5597.7609,Brown,REC Solar Commercial Corp,Green,,,,2015-01-29,58.25,2015-02-19,52.1,-10.56,Completed
2015-02-02,2014,OII,Oceaneering International Inc,3659.62,60442.93,16.5162,Green,C&C Technologies Inc,Neutral,,230.0,,2015-01-22,49.61,2015-02-12,46.27,-6.73,Completed
2015-01-27,2014,ALE,ALLETE Inc,1136.8,8840069.8,7776.2753,Brown,Kurita America Inc,Brown,Excellere Partners,168.0,,2015-01-16,38.9,2015-02-06,37.5,-3.59,Completed
2015-01-21,2014,KMI,Kinder Morgan Inc,16226.0,2751693.02,169.5854,Brown,Hiland Partners Holdings LLC,Neutral,,3000.0,,2015-01-09,24.71,2015-02-02,24.87,0.64,Completed
2015-01-20,2014,EXC,Exelon Corp,27429.0,16786459.26,611.9968,Brown,7 CNG natural gas fuel stations,Brown,Brigadoon Fuel Inc,,,2015-01-09,18.07,2015-01-30,17.85,-1.23,Completed
2015-01-02,2014,OIS,Oil States International Inc,1819.61,28623.29,15.7305,Green,Montgomery Machine Co Inc,Neutral,,,,2014-12-22,48.7,2015-01-12,42.96,-11.79,Completed
2014-12-29,2013,TRP,TC Energy Corp,8797.0,12195692.04,1386.3467,Brown,Ontario Solar Facility,Green,Canadian Solar Inc,,,2014-12-18,27.82,2015-01-08,27.67,-0.54,Completed
2014-12-22,2013,PEG,Public Service Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,12.9 megawatt solar energy facility,Green,juwi AG,,,2014-12-11,28.98,2015-01-02,29.22,0.82,Completed
