Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status,Target_Classification,Acquirer_Classification,Carbon_Intensity
2020-08-17,2019,D,Dominion Energy Inc,62.5 MW Madison Solar generating facility/Virginia,Cypress Creek Renewables LLC,,,2020-08-06,64.88,2020-08-27,63.55,54619.63,-0.07,25578454.27,Completed,Green,Brown,468.3015
2020-08-06,2019,CMS,CMS Energy Corp,525 MW Aviator Wind project,Ares Management Corp,,,2020-07-24,55.02,2020-08-17,53.17,16083.47,0.74,13509175.08,Completed,Green,Brown,839.9416
2020-07-30,2019,CMS,CMS Energy Corp,Aviator Wind Energy Project,Ares Management LLC,,,2020-07-17,53.48,2020-08-10,54.95,16542.31,0.74,13509175.08,Completed,Green,Brown,816.6438
2020-07-27,2019,CNX,CNX Resources Corp,CNX Midstream Partners LP,,323.69,2.88,2020-07-16,8.73,2020-08-06,10.44,1306.83,-1.7,600510.16,Completed,Neutral,Brown,459.5167
2020-07-24,2019,NRG,NRG Energy Inc,Direct Energy LP,Centrica PLC,3625.0,,2020-07-13,28.44,2020-08-03,28.9,5811.54,2.68,21083619.32,Completed,Neutral,Brown,3627.8885
2020-07-23,2019,COP,ConocoPhillips,Monetary acreage,Kelt Exploration Ltd,390.0,,2020-07-10,33.27,2020-08-03,31.08,43591.86,1.88,9752666.38,Completed,Neutral,Brown,223.7268
2020-07-21,2019,ORA,Ormat Technologies Inc,Pomona Energy storage facility/Los Angeles,AltaGas Ltd,47.0,,2020-07-10,60.42,2020-07-31,57.84,3684.34,0.72,380143.75,Completed,Neutral,Brown,103.1782
2020-07-20,2019,CVX,Chevron Corp,Noble Energy Inc,,12680.6,,2020-07-09,67.26,2020-07-30,70.13,122038.13,1.26,30076970.71,Completed,Neutral,Brown,246.4555
2020-07-20,2019,WEC,WEC Energy Group Inc,260.9-MW Blooming Grove Wind Energy Center,Invenergy LLC,,,2020-07-09,74.88,2020-07-30,81.49,24520.9,0.96,22141602.72,Completed,Green,Brown,902.9686
2020-07-09,2019,UGI,UGI Corp,GHI Energy LLC,,,,2020-06-26,24.87,2020-07-20,25.73,5228.56,2.43,2040834.79,Completed,Neutral,Brown,390.3244
2020-07-07,2019,RUN,Sunrun Inc,Vivint Solar Inc,,2865.31,,2020-06-26,18.58,2020-07-17,36.81,5919.92,-14.14,25437.11,Completed,Green,Green,4.2969
2020-06-04,2019,SMHI,SEACOR Marine Holdings Inc,SEACOSCO Offshore LLC,COSCO SHIPPING Holdings Co Ltd,3.63,,2020-05-22,1.54,2020-06-15,3.54,67.79,-3.61,3465.73,Completed,Neutral,Brown,51.1245
2020-05-18,2019,FTK,Flotek Industries Inc,JP3 Measurement LLC,,34.47,,2020-05-07,4.86,2020-05-28,5.94,164.47,1.58,1501.08,Completed,Neutral,Brown,9.1268
2020-05-07,2019,PLUG,Plug Power Inc,"Giner Elx Inc,United Hydrogen Group Inc",,,,2020-04-24,4.4,2020-05-18,4.17,4082.13,-4.47,7545.15,Completed,Green,Green,1.8483
2020-05-06,2019,WTTR,Select Water Solutions Inc,Well chemical services business,Baker Hughes Co,10.0,,2020-04-24,3.75,2020-05-18,4.53,431.88,-0.12,85472.05,Completed,Neutral,Brown,197.9069
2020-05-04,2019,NFG,National Fuel Gas Co,Upstream and Midstream Assets / Pennsylvania,Shell PLC,504.0,,2020-04-23,34.56,2020-05-14,33.85,2981.16,0.54,9219257.46,Completed,Neutral,Brown,3092.5068
2020-04-02,2019,EMR,Emerson Electric Co,American Governor Co,,,,2020-03-20,39.31,2020-04-13,45.64,23999.22,1.37,163945.01,Completed,Neutral,Green,6.8313
2020-03-31,2019,PANW,Palo Alto Networks Inc,CloudGenix Inc,"Charles River Ventures Inc (Fund: Charles River Partnership XV LP),Mayfield Fund LLC (Fund: Mayfield XIV LP),Bain Capital Venture Partners LLC (Fund: Bain Capital Venture Fund 2014 LP),Unknown Seller,Intel Capital Corp (Fund: Intel Capital Diversity Fund),NextEra Energy Inc (Fund: Clearsky Se...",420.0,,2020-03-20,23.92,2020-04-13,30.49,18092.99,1.28,11544.79,Completed,Neutral,Green,0.6381
2020-03-30,2019,APD,Air Products and Chemicals Inc,5 hydrogen steam methane reformer plants/PBF Energy,PBF Energy Inc,530.0,,2020-03-19,169.56,2020-04-09,195.93,40780.91,1.54,16610073.21,Completed,Green,Brown,407.3002
2020-03-12,2019,ALE,ALLETE Inc,300 MW Caddo Wind Project,Greenlight Energy Resources Inc,,,2020-02-28,55.5,2020-03-23,42.03,2916.6,0.75,4591359.2,Completed,Green,Brown,1574.2163
2020-03-11,2019,EMR,Emerson Electric Co,Verdant Environmental Technologies Inc,,,,2020-02-28,57.16,2020-03-23,33.95,26216.62,1.37,163945.01,Completed,Neutral,Green,6.2535
2020-03-04,2019,BX,Blackstone Inc,NRStor C&I Inc,"Lake Bridge Capital Inc,Fengate Capital Management Ltd (Fund: LPF Equities Fund)",,,2020-02-21,51.44,2020-03-16,34.04,35717.39,1.62,39166.07,Completed,Neutral,Green,1.0966
2020-02-11,2019,D,Dominion Energy Inc,Atlantic Coast Pipeline LLC,Southern Co Gas,175.0,,2020-01-31,68.36,2020-02-21,71.25,57882.73,-0.07,25578454.27,Completed,Neutral,Brown,441.9013
2020-02-11,2019,D,Dominion Energy Inc,Pivotal Lng Inc,,,,2020-01-31,68.36,2020-02-21,71.25,57882.73,-0.07,25578454.27,Completed,Neutral,Brown,441.9013
2020-01-24,2019,VTOL,Bristow Group Inc,Bristow Group Inc/old,,,,2020-01-13,17.9,2020-02-03,20.02,586.3,1.35,746623.1,Completed,Neutral,Brown,1273.4489
2020-01-06,2019,TDY,Teledyne Technologies Inc,OakGate Technology Inc,,,,2019-12-26,346.43,2020-01-16,377.54,16796.36,1.4,65407.7,Completed,Neutral,Green,3.8942
2019-12-19,2018,CHX,ChampionX Corp,ChampionX Holding Inc,Ecolab Inc,492.0,,2019-12-06,26.36,2019-12-30,32.89,5981.86,2.39,16364.42,Completed,Neutral,Green,2.7357
2019-12-18,2018,PHX,PHX Minerals Inc,700 net mineral acres,,9.56,,2019-12-06,10.98,2019-12-30,9.49,381.24,0.68,19983.48,Completed,Neutral,Brown,52.4171
2019-11-06,2018,EPM,Evolution Petroleum Corp,Certain Assets,Merit Energy Co LLC,9.5,,2019-10-25,4.09,2019-11-18,3.85,135.68,-1.14,17039.21,Completed,Neutral,Brown,125.5838
2019-11-05,2018,UBS,UBS Group AG,Phoenix Wind Repower,,,,2019-10-25,9.98,2019-11-15,10.36,33314.15,0.05,1479.95,Completed,Green,Green,0.0444
2019-10-25,2018,D,Dominion Energy Inc,Solar Generating Project,First Solar Inc,,,2019-10-14,64.04,2019-11-04,65.46,55000.13,-0.07,20896503.62,Completed,Green,Brown,379.9355
2019-10-21,2018,VTOL,Bristow Group Inc,Aero Design Ltd,,,,2019-10-10,19.3,2019-10-31,19.34,619.51,1.35,833498.01,Completed,Neutral,Brown,1345.4149
2019-10-18,2018,DTE,DTE Energy Co,Gathering system & pipeline Haynesville/Louisiana,"Indigo Natural Resources LLC,Momentum Midstream LLC",2360.0,,2019-10-07,94.35,2019-10-28,89.53,18798.78,0.6,24853259.0,Completed,Neutral,Brown,1322.0677
2019-10-09,2018,NJR,New Jersey Resources Corp,"Mid-Atlantic wholesale contracts,Maryland division and Sandpiper Energy Asset Management agreements",Chesapeake Utilities Corp,,,2019-09-27,37.22,2019-10-21,36.24,3607.58,1.83,475354.36,Completed,Neutral,Brown,131.7654
2019-10-08,2018,SHEL,Shell PLC,Hudson Energy Supply UK Ltd,Just Energy Group Inc,1.83,,2019-09-27,47.39,2019-10-18,46.27,135965.46,1.09,35308345.34,Completed,Neutral,Brown,259.6861
2019-10-02,2018,VTOL,Bristow Group Inc,Simplex Aerospace Corp,,,,2019-09-20,21.0,2019-10-14,19.56,579.43,1.35,833498.01,Completed,Neutral,Brown,1438.4792
2019-10-01,2018,NVAX,NOV Inc,Denali Inc,Patriarch Partners LLC,,,2019-09-20,6.55,2019-10-11,4.56,805.83,-7.08,502.42,Completed,Neutral,Green,0.6235
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Meade Pipeline Co LLC,Coterra Energy Inc,1370.0,,2019-09-19,38.31,2019-10-10,36.07,3532.26,-0.56,27777.64,Completed,Neutral,Green,7.864
2019-09-30,2018,XIFR,XPLR Infrastructure LP,Central Penn Pipeline,AltaGas Ltd,657.02,,2019-09-19,38.31,2019-10-10,36.07,3532.26,-0.56,27777.64,Completed,Neutral,Green,7.864
2019-09-26,2018,NGL,NGL Energy Partners LP,Hillstone Environmental Partners LLC,Golden Gate Capital LP,642.5,,2019-09-13,11.66,2019-10-07,11.22,1470.42,0.28,15.84,Completed,Neutral,Green,0.0108
2019-09-26,2018,D,Dominion Energy Inc,"15 MW Myrtle Solar project,80 MW Greensville Solar facility",Macquarie Group Ltd,,,2019-09-13,61.89,2019-10-07,63.99,54241.21,-0.07,20896503.62,Completed,Green,Brown,385.2514
2019-09-16,2018,ET,Energy Transfer LP,SemGroup Corp,,3692.62,10.0,2019-09-05,8.19,2019-09-26,7.96,28002.81,0.86,8838.85,Completed,Neutral,Green,0.3156
2019-09-12,2018,DUK,Duke Energy Corp,Solar project/Texas,Canadian Solar Inc,,,2019-08-30,74.19,2019-09-23,76.32,58984.61,0.65,96560349.13,Completed,Green,Brown,1637.0431
2019-09-06,2018,KMI,Kinder Morgan Inc,Certain Assets,Southcross Energy Partners LLC,76.0,,2019-08-26,14.17,2019-09-16,14.7,32253.46,0.93,1722845.01,Completed,Neutral,Brown,53.4158
2019-09-03,2018,TDY,Teledyne Technologies Inc,Micralyne Inc,"FTC Technologies Inc,Unknown Seller",,,2019-08-23,302.68,2019-09-13,314.76,14485.07,1.4,61596.37,Completed,Neutral,Green,4.2524
2019-09-03,2018,AMT,American Tower Corp,Portfolio of wireless communications,Grain Management LLC,,,2019-08-23,197.01,2019-09-13,187.27,96674.85,2.01,619256.0,Completed,Neutral,Green,6.4056
2019-08-20,2018,VST,Vistra Corp,Ambit Energy Holdings LLC,,475.0,,2019-08-09,19.22,2019-08-30,21.67,7031.25,4.98,104042108.8,Completed,Neutral,Brown,14797.0999
2019-07-31,2018,RUN,Sunrun Inc,Specified customer pipeline & assembled workforce,Omni Energy LLC,2.7,,2019-07-19,19.77,2019-08-12,16.01,4309.3,-14.14,33181.98,Completed,Neutral,Green,7.7001
2019-07-24,2018,TTE,TotalEnergies SE,Mide Technology Corp,,,,2019-07-12,39.82,2019-08-05,34.66,84591.24,0.81,40709232.89,Completed,Neutral,Brown,481.2464
2019-07-24,2018,AEP,American Electric Power Co Inc,Santa Rita East Wind Project,Invenergy Renewables LLC,,,2019-07-12,73.49,2019-08-05,71.67,38906.44,0.64,38010092.99,Completed,Green,Brown,976.9615
2019-07-02,2018,UGI,UGI Corp,UGI Appalachia LLC,TC Energy Corp,1275.0,,2019-06-21,42.34,2019-07-12,41.6,9119.52,2.43,1735397.3,Completed,Neutral,Brown,190.2948
2019-07-02,2018,TH,Target Hospitality Corp,168 room community/Midland,ProPetro Holding Corp,,,2019-06-21,9.5,2019-07-12,9.4,939.94,2.82,765.57,Completed,Neutral,Green,0.8145
2019-06-28,2018,CMI,Cummins Inc,Hydrogenics Corp,,263.28,,2019-06-17,139.63,2019-07-08,145.46,20267.56,1.33,305969.7,Completed,Green,Brown,15.0965
2019-06-24,2018,AROC,Archrock Inc,Elite Compression Services LLC,JDH Capital LLC,406.54,,2019-06-13,6.61,2019-07-05,7.33,1180.61,1.56,15828.48,Completed,Neutral,Brown,13.407
2019-06-24,2018,EPD,Enterprise Products Partners LP,Texas Monthly Inc,,,,2019-06-13,18.77,2019-07-05,18.87,40798.29,1.89,1178.5,Completed,Neutral,Green,0.0289
2019-06-19,2018,TH,Target Hospitality Corp,3 Permian basin communities/Delaware,Superior Lodging Corp,30.0,,2019-06-07,9.96,2019-07-01,9.43,921.14,2.82,765.57,Completed,Neutral,Green,0.8311
2019-06-17,2018,VATE,INNOVATE Corp,Ampcng LLC,,41.0,,2019-06-06,-7.03,2019-06-27,-7.06,-96.27,-1.67,34472.78,Completed,Neutral,Green,-358.0843
2019-06-17,2018,TTE,TotalEnergies SE,Go Electric Inc,,,,2019-06-06,37.13,2019-06-27,39.22,82813.2,0.81,40709232.89,Completed,Neutral,Brown,491.579
2019-06-11,2018,PBF,PBF Energy Inc,Martinez refinery,Shell PLC,1200.0,,2019-05-31,23.96,2019-06-21,25.87,2742.46,-2.28,7313100.59,Completed,Neutral,Brown,2666.6207
2019-06-11,2018,PLUG,Plug Power Inc,EnergyOr Technologies Inc,,,,2019-05-31,2.56,2019-06-21,2.3,2447.41,-4.47,5775.31,Completed,Neutral,Green,2.3598
2019-06-10,2018,CRK,Comstock Resources Inc,Covey Park Energy LLC,"Denham Capital Management LP (Fund: DCPF VI Oil and Gas Co-Investment Fund LP),Covey Park Holdings LLC",1947.28,,2019-05-30,4.36,2019-06-20,4.89,1338.41,-0.74,161084.53,Completed,Neutral,Brown,120.3551
2019-06-05,2018,TDY,Teledyne Technologies Inc,Gas and flame detection business/Minnesota,3M Co,230.0,,2019-05-24,239.74,2019-06-17,254.84,11738.21,1.4,61596.37,Completed,Brown,Green,5.2475
2019-06-03,2018,TTE,TotalEnergies SE,Toshiba America LNG Corp,Toshiba Corp,15.0,,2019-05-23,36.88,2019-06-13,37.26,81163.06,0.81,40709232.89,Completed,Neutral,Brown,501.5734
2019-05-30,2018,DUK,Duke Energy Corp,Palmer Solar project,Juwi Inc,,,2019-05-17,69.02,2019-06-10,68.3,52561.83,0.65,96560349.13,Completed,Green,Brown,1837.0812
2019-05-30,2018,DUK,Duke Energy Corp,150-MW solar project/California,Clearway Energy Group LLC,,,2019-05-17,69.02,2019-06-10,68.3,52561.83,0.65,96560349.13,Completed,Green,Brown,1837.0812
2019-05-22,2018,NRG,NRG Energy Inc,Retail energy business/Stream Energy Inc,Stream Energy Inc,300.0,,2019-05-10,31.35,2019-06-03,28.8,6091.06,2.68,24788985.37,Completed,Neutral,Brown,4069.7326
2019-05-22,2018,OGE,OGE Energy Corp,AES Shady Point plant/Oklahoma,,,,2019-05-10,32.05,2019-06-03,32.56,6694.44,0.74,14129997.23,Completed,Neutral,Brown,2110.7064
2019-05-17,2018,DUK,Duke Energy Corp,100MW Lapetus Solar Energy Project,7x Energy Inc,,,2019-05-06,70.06,2019-05-28,68.95,53588.1,0.65,96560349.13,Completed,Green,Brown,1801.8991
2019-05-16,2018,CSIQ,Canadian Solar Inc,100-MW solar farm,Goldman Sachs Group Inc/The,,,2019-05-03,21.45,2019-05-28,17.77,1219.6,-0.1,159679.65,Completed,Green,Brown,130.9279
2019-05-14,2018,NGL,NGL Energy Partners LP,Mesquite Disposals Unlimited LLC,Mesquite SWD Inc,892.5,,2019-05-03,10.83,2019-05-24,11.73,1519.74,0.28,15.84,Completed,Neutral,Green,0.0104
2019-05-09,2018,OXY,Occidental Petroleum Corp,Anadarko Petroleum Corp,,55162.46,8.05,2019-04-26,54.18,2019-05-20,47.24,46719.65,-0.15,10369999.94,Completed,Brown,Brown,221.9623
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,Marathon Petroleum Corp,10178.07,10.59,2019-04-26,17.6,2019-05-20,17.34,17551.31,2.93,5300000.0,Completed,Neutral,Brown,301.9718
2019-05-08,2018,MPLX,MPLX LP,Andeavor Logistics LP,,3288.99,7.26,2019-04-26,17.6,2019-05-20,17.34,17551.31,2.93,5300000.0,Completed,Neutral,Brown,301.9718
2019-05-06,2018,TTE,TotalEnergies SE,Algeria Ghana Mozambique & South Africa assets/Anadarko Petroleum Corp,Occidental Petroleum Corp,8800.0,,2019-04-25,38.89,2019-05-16,37.77,83817.79,0.81,40709232.89,Completed,Brown,Brown,485.6873
2019-05-06,2018,AMPY,Amplify Energy Corp,Amplify Energy Corp/TX,,484.75,5.09,2019-04-25,10.36,2019-05-16,7.2,358.71,3.06,113197.86,Completed,Neutral,Brown,315.5693
2019-05-01,2018,ULBI,Ultralife Corp,Southwest Electronic Energy Corp,,,,2019-04-18,10.93,2019-05-13,8.6,184.06,0.15,3475.37,Completed,Neutral,Brown,18.8817
2019-04-29,2018,GNRC,Generac Holdings Inc,Pika Energy Inc,"Clean Energy Venture Management LLC,CEI Ventures Inc (Fund: Coastal Ventures IV LP)",49.1,,2019-04-18,55.02,2019-05-09,58.08,3278.17,2.52,63554.44,Completed,Neutral,Brown,19.3872
2019-04-29,2018,HLX,Helix Energy Solutions Group Inc,Hampton Inn & Suites Mystic,Hilton Worldwide Holdings Inc,,,2019-04-18,8.38,2019-05-09,7.48,1216.54,0.77,18016.26,Completed,Neutral,Brown,14.8094
2019-04-23,2018,MUR,Murphy Oil Corp,Deep Water Gulf of Mexico oil assets,"LLOG Exploration Offshore LLC,Llog Bluewater Holdings LLC",1375.0,,2019-04-12,24.13,2019-05-03,21.54,3488.12,0.52,676589.76,Completed,Brown,Brown,193.9697
2019-04-22,2018,NOG,Northern Oil and Gas Inc,Williston Basin properties/Valorem Energy LLC,Valorem Energy LLC,295.0,,2019-04-11,23.0,2019-05-02,20.53,2384.4,1.28,229013.78,Completed,Neutral,Brown,96.0467
2019-04-11,2018,REI,Ring Energy Inc,Northwest shelf assets/Texas,Wishbone Energy Partners LLC,275.86,,2019-03-29,5.87,2019-04-22,5.45,1080.17,2.42,49559.59,Completed,Neutral,Brown,45.8813
2019-03-11,2018,WM,Waste Management Inc,PetroWaste Environmental LP,Tailwater Capital LLC,,,2019-02-28,91.49,2019-03-21,92.6,36467.78,1.34,16272145.03,Completed,Neutral,Brown,446.2061
2019-03-01,2018,WTTR,Select Water Solutions Inc,Gregory Rockhouse Ranch Inc,,59.6,,2019-02-15,8.76,2019-03-11,9.65,974.88,-0.12,125942.82,Completed,Neutral,Brown,129.188
2019-03-01,2018,WTTR,Select Water Solutions Inc,Pro-Well Testing & Wireline Inc,,12.4,,2019-02-15,8.76,2019-03-11,9.65,974.88,-0.12,125942.82,Completed,Neutral,Brown,129.188
2019-03-01,2018,WTTR,Select Water Solutions Inc,Resource Water Transfer Services LP,,9.0,,2019-02-15,8.76,2019-03-11,9.65,974.88,-0.12,125942.82,Completed,Neutral,Brown,129.188
2019-02-26,2018,REI,Ring Energy Inc,North central basin platform assets/Texas,Wishbone Energy Partners LLC,291.26,,2019-02-15,6.29,2019-03-08,5.95,1216.92,2.42,49559.59,Completed,Neutral,Brown,40.7254
2019-02-22,2018,KLAC,KLA Corp,Microsense LLC,,,,2019-02-11,96.55,2019-03-04,107.43,14004.66,5.5,76270.38,Completed,Neutral,Green,5.4461
2019-02-19,2018,PANW,Palo Alto Networks Inc,Demisto Inc,"Private Investor,Wipro Ventures Ltd (Fund: Wipro Venture Capital Fund),Slack Fund LLC,Accel Partners LP (Fund: Accel XIII LP),Greylock Partners (Fund: Greylock 15 LP),NextEra Energy Inc (Fund: Clearsky Security Fund I LLC)",560.0,,2019-02-08,37.44,2019-03-01,40.91,25369.46,1.28,9071.84,Completed,Neutral,Green,0.3576
2019-02-12,2018,AEP,American Electric Power Co Inc,AEP Wind Holdings LLC,Sempra,894.0,,2019-02-01,63.36,2019-02-22,66.01,34585.29,0.64,38010092.99,Completed,Green,Brown,1099.0248
2019-02-07,2018,VST,Vistra Corp,Crius Energy Trust,,494.95,7.32,2019-01-25,21.2,2019-02-19,22.87,7470.51,4.98,104042108.8,Completed,Neutral,Brown,13927.0423
2019-01-30,2018,CVX,Chevron Corp,"Pasadena Refining System Inc,Prsi Trading LLC",Petrobras America Inc,350.0,,2019-01-18,87.03,2019-02-11,89.0,151406.39,1.26,33080349.48,Completed,Neutral,Brown,218.4871
2019-01-30,2018,NGL,NGL Energy Partners LP,Wholesale propane business,DCP Midstream LP,,,2019-01-18,8.56,2019-02-11,8.98,1167.86,0.28,15.84,Completed,Neutral,Green,0.0136
2019-01-18,2018,CVI,CVR Energy Inc,CVR Refining LP,,300.97,2.71,2019-01-07,21.12,2019-01-28,21.84,2255.94,0.68,2336579.18,Completed,Neutral,Brown,1035.7453
2019-01-18,2018,SUN,Sunoco LP,"wholesale fuel distribution business/Schmitt Sales Inc,Convenience stores/Speedway LLC","Marathon Petroleum Corp,Schmitt Sales Inc",50.0,,2019-01-07,16.31,2019-01-28,17.53,2307.3,0.72,13812.47,Completed,Neutral,Green,5.9864
2019-01-16,2018,AMRC,Ameresco Inc,Maximum Solar LLC,,,,2019-01-04,14.54,2019-01-28,14.63,514.07,0.89,21124.06,Completed,Green,Brown,41.0918
2019-01-15,2018,CE,Celanese Corp,Synthesis gas production unit,Linde PLC,,,2019-01-04,80.09,2019-01-25,85.18,8997.26,-8.37,907971.55,Completed,Brown,Brown,100.9165
2019-01-11,2018,ADM,Archer-Daniels-Midland Co,Florida Chemical Co Inc,Flotek Industries Inc,175.0,,2018-12-31,34.22,2019-01-22,36.39,17294.21,1.06,7239751.97,Completed,Neutral,Brown,418.6229
2018-12-21,2017,ARES,Ares Management Corp,3 Operating utility-scale wind facilities/Texas,BP PLC,,,2018-12-10,17.4,2018-12-31,14.43,2828.91,0.71,745.75,Completed,Green,Green,0.2636
2018-12-20,2017,OGE,OGE Energy Corp,"Shady Power Plant / OK,Oklahome Cogeneration Facility / OK","AES Corp/The,Oklahoma Cogeneration LLC",53.0,,2018-12-07,30.68,2018-12-31,29.71,6104.96,0.74,15205143.73,Completed,Neutral,Brown,2490.6214
2018-12-20,2017,REI,Ring Energy Inc,Certain Assets,Carlyle Group Inc/The,17.38,,2018-12-07,7.02,2018-12-31,5.08,895.85,2.42,31907.7,Completed,Neutral,Brown,35.6172
2018-12-19,2017,TDY,Teledyne Technologies Inc,Scientific Imaging businesses/Roper,Roper Technologies Inc,225.0,,2018-12-07,204.02,2018-12-31,207.07,9286.4,1.4,61951.73,Completed,Neutral,Green,6.6712
2018-12-19,2017,CPK,Chesapeake Utilities Corp,Marlin Gas Transport Inc,,,,2018-12-07,79.49,2018-12-31,72.85,1779.52,1.02,226696.8,Completed,Brown,Brown,127.3921
2018-12-18,2017,CPK,Chesapeake Utilities Corp,Propane operating assets/RF Ohl Fuel Oil Inc,RF Ohl Fuel Oil Inc,,,2018-12-07,79.49,2018-12-28,71.35,1793.32,1.02,226696.8,Completed,Brown,Brown,126.4118
2018-12-17,2017,VVV,Valvoline Inc,Valvoline Instant Oil Change service centers/Southern California,,,,2018-12-06,19.32,2018-12-27,17.78,2213.7,3.9,10140.31,Completed,Brown,Green,4.5807
2018-12-12,2017,SPXC,SPX Technologies Inc,Marine & obstruction lighting business/Carmanah Technologies Corp,Carmanah Technologies Corp,57.77,,2018-11-30,29.58,2018-12-24,25.5,1275.98,2.1,30714.27,Completed,Neutral,Brown,24.0711
2018-12-12,2017,KMI,Kinder Morgan Inc,Oilfield/Borden Reinecke USA,Sino GeoPhysical Co Ltd,19.57,,2018-11-30,11.72,2018-12-24,10.1,24750.49,0.93,1707366.28,Completed,Brown,Brown,68.9831
2018-12-12,2017,BKH,Black Hills Corp,29MW Busch Ranch wind farm/Colorado,AltaGas Ltd,16.0,,2018-11-30,52.62,2018-12-24,47.98,3825.34,0.98,3918307.12,Completed,Green,Brown,1024.303
2018-12-10,2017,ENB,Enbridge Inc,Leismer pipelines & Cheecham storage terminal,Athabasca Oil Corp,197.93,,2018-11-29,22.87,2018-12-20,21.46,47295.52,0.27,8305905.16,Completed,Neutral,Brown,175.6172
2018-12-03,2017,UGI,UGI Corp,Retail natural gas business/South Jersey Energy Co,South Jersey Industries Inc,,,2018-11-21,43.94,2018-12-13,45.16,9583.96,2.43,2135111.27,Completed,Brown,Brown,222.7797
2018-11-30,2017,AMRC,Ameresco Inc,TerraNavigator LLC,,,,2018-11-19,14.37,2018-12-10,14.72,542.36,0.89,17007.82,Completed,Neutral,Brown,31.3589
2018-11-27,2017,APH,Amphenol Corp,SSI Controls Technologies,SSI Technologies Inc,400.0,,2018-11-16,20.87,2018-12-07,19.65,24057.01,3.48,66150.0,Completed,Neutral,Green,2.7497
2018-11-26,2017,D,Dominion Energy Inc,Dominion Energy Midstream Partners LP,,891.98,4.56,2018-11-15,55.23,2018-12-06,56.86,47406.01,-0.07,30334871.76,Completed,Neutral,Brown,639.8951
2018-11-23,2017,GIB,CGI Inc,Onstream Engineering Ltd,,,,2018-11-12,60.77,2018-12-03,64.29,12529.89,2.45,3570.9,Completed,Neutral,Green,0.285
2018-11-19,2017,NEE,NextEra Energy Inc,Trans Bay Cable LLC,SteelRiver Infrastructure Partners LP,1000.0,,2018-11-08,37.21,2018-11-29,38.13,80087.35,0.63,39293829.13,Completed,Neutral,Brown,490.6371
2018-11-15,2017,SUN,Sunoco LP,Refined Products Terminals business/American Midstream Partners LP,American Midstream Partners LP,125.0,,2018-11-02,15.54,2018-11-26,16.4,2224.13,0.72,12719.49,Completed,Neutral,Green,5.7189
2018-11-13,2017,PUMP,ProPetro Holding Corp,Pressure pumping assets/Pioneer Natural Resources Co,Pioneer Natural Resources Co,398.37,,2018-11-02,17.59,2018-11-23,17.94,1784.82,-1.39,17796.84,Completed,Neutral,Brown,9.9712
2018-11-13,2017,GEOS,Geospace Technologies Corp,OptoSeis fiber optic sensing technology business,PGS Americas Inc,1.8,,2018-11-02,13.04,2018-11-23,14.12,166.35,5.24,764.77,Completed,Neutral,Green,4.5974
2018-11-08,2017,WES,Western Midstream Partners LP,Western Midstream Operating LP,,9369.62,13.93,2018-10-26,16.59,2018-11-19,16.62,6702.33,2.54,712080.04,Completed,Neutral,Brown,106.2437
2018-11-06,2017,XEL,Xcel Energy Inc,Mankato Energy Center LLC,Southern Co/The,650.0,,2018-10-26,40.23,2018-11-16,42.35,23416.33,0.66,47199447.36,Completed,Neutral,Brown,2015.6637
2018-11-06,2017,FANG,Diamondback Energy Inc,Northwest Martin & Northeast Andrews oil production assets/TX,"EnergyQuest II LLC,EXL Petroleum Management LLC",312.5,,2018-10-26,90.64,2018-11-16,91.18,26146.11,1.6,576499.11,Completed,Brown,Brown,22.0491
2018-11-05,2017,FCEL,FuelCell Energy Inc,14.9 MW fuel cell park/Bridgeport,Dominion Energy Inc,35.4,,2018-10-25,313.2,2018-11-15,316.8,6850.59,-4.39,3020.28,Completed,Neutral,Green,0.4409
2018-11-01,2017,OVV,Ovintiv Inc,Ovintiv Exploration Inc,,2172.0,1.55,2018-10-19,47.29,2018-11-12,35.54,9857.63,-0.31,3136000.17,Completed,Neutral,Brown,318.1292
2018-10-31,2017,FANG,Diamondback Energy Inc,Ajax Resources LLC,Kelso & Co LP,,,2018-10-19,101.27,2018-11-12,87.83,25913.17,1.6,576499.11,Completed,Neutral,Brown,22.2473
2018-10-25,2017,PTEN,Patterson-UTI Energy Inc,Current Power Solutions Inc,,,,2018-10-12,14.64,2018-11-05,15.2,5231.61,-0.88,200653.73,Completed,Neutral,Brown,38.3541
2018-10-18,2017,SRE,Sempra,InfraREIT Inc,,1864.34,15.51,2018-10-05,47.57,2018-10-29,46.07,30914.1,0.7,5113015.16,Completed,Neutral,Brown,165.3943
2018-10-18,2017,VLO,Valero Energy Corp,Valero Energy Partners LP,,950.47,7.54,2018-10-05,89.09,2018-10-29,66.47,24773.23,0.47,26831803.32,Completed,Neutral,Brown,1083.0967
2018-10-16,2017,SUN,Sunoco LP,Fuel distribution business/Brenco Marketing Corp,Brenco Marketing Corp,24.0,,2018-10-05,16.82,2018-10-26,15.17,2273.47,0.72,12719.49,Completed,Neutral,Green,5.5947
